crimeid_UK_CSV0000000000007276,monthvalue_UK_CSV0000000000007276,reportedby,fallswithin,longitude_UK_CSV0000000000007276,latitude_UK_CSV0000000000007276,locationvalue_UK_CSV0000000000007276,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000010195,monthvalue_UK_CSV0000000000010195,longitude_UK_CSV0000000000010195,latitude_UK_CSV0000000000010195,locationvalue_UK_CSV0000000000010195
ca2bc791124cb581eb5eae057d1d4febf904bb043b7175d534214786ffc64c7b,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Suspect charged,,,,,
72d6137433381c11009ae24160b0662099373db26ab9aff57b4561b7be519ce0,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Suspect charged,,,,,
2189d001155dbb2bac8344defb317230ce9aeb0c2c1b480613d88448a31d9994,2022-03,South Wales Police,South Wales Police,-3.316453,51.591864,On or near MORIEN CRESCENT,W01001237,Rhondda Cynon Taf 022B,Suspect charged,,,,,
319f38806a394c69560f9d90266398160a050b77a0345c6b632565057c6a8018,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Suspect charged,,,,,
f549d08a7c396c2dc892e28e1c1317789ccf76052fc1ada9080b137626a8bf52,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
01c1894016fdc30b3abfedc2ff9c9c7effdda1c4642739122cfbe4c411f6230b,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
133ae1506c82327fdbc36fb4e4c32dc36460c2a8d3b3adf3e456a340cbcd4acd,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
5b46f6006ecadea8a377ca3dc193a98e71a8ef5603278b4def8c0fbb3226a96d,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
e159c6b0ef1e4e49afb224573d000d8d5d51133ac2f40e66402565f4f1b9d8ef,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
79ab47bfdfc1ee4d8973bc7e7c1d214ca0b1430fb03d521ff14daa4be0f89263,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
00573dd5fb1de704f17f186cfb1295e72f180215e92916bb768d30d441307833,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
389c8d35ed53d360bdfbd0c855784c4125b64f61437759a33eab978a79c098ab,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
664b133d391599a47c427cf15ca5fea5a02396e320583f9bd33f84c8e54654bf,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Local resolution,,,,,
42ca0b2a5812d9fc13b241abfbe2d4b31e9574d88b02e004613def7b328f4dc2,2022-03,South Wales Police,South Wales Police,-3.333446,51.623935,On or near FAN HEULOG,W01001181,Rhondda Cynon Taf 015B,Local resolution,,,,,
1bb05541e3a1e6facb8801824b9254b2eb36d121cae843b3f62cc72d53050850,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Local resolution,,,,,
5f582259c9dc835b017cc11bb21148530b67519c07899a8cedb58f330fdaa245,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Local resolution,,,,,
e938f644103d881abe42b971d5bd7e593de50710560f6adf7a5594e5ce769248,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
6489e9f269acf0b4d04b00509ba1ba4c846aca809492d955def8bda703e49255,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Offender given a drugs possession warning,,,,,
3d8a6c14e64e9e4c116d327294554ebd9a94e890e71b242d08f62bcc523f363f,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Further investigation is not in the public interest,,,,,
384354a21796630b47fd4f892ff62f00990cab3eb270e10efbb6479500fe76d7,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
ecfa38b738737a814db15ee480e3a742a77f1becd05c44a20f55ec024788db28,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Unable to prosecute suspect,,,,,
8a7ec9b6bf81b70fab0fca157fa953665de34381e7a15b7a3f3a674cab2245fd,2022-03,South Wales Police,South Wales Police,-3.562601,51.532832,No location,W01001939,Cardiff 032F,Further investigation is not in the public interest,,,,,
005a3e0d65fe9aaa639f1522ff3e407874c1094cb300e68193de5c19e0bd71e3,2022-03,South Wales Police,South Wales Police,-3.12952,51.523074,On or near GOLDSMITH CLOSE,W01001804,Cardiff 015B,Offender given a caution,,,,,
c91a779438a7c63fbc7b6c95caa0280b953962277624bacc1848b25cd56d21ea,2022-03,South Wales Police,South Wales Police,-3.785874,51.678458,On or near Sports/Recreation Area,W01000908,Neath Port Talbot 006E,Local resolution,,,,,
e2347fd568ff38d4c4a51acd5a8ad21f0041ddff1fa94533d3148c64195f6d3e,2022-03,South Wales Police,South Wales Police,-3.197335,51.519119,On or near JUBILEE GARDENS,W01001773,Cardiff 012A,Local resolution,,,,,
b70cd9a2d92d12fb05ef5fb946cef6517ee770cf3b6b086e3ddec89978e0337b,2022-03,South Wales Police,South Wales Police,-3.966439,51.625809,On or near POWYS AVENUE,W01000867,Swansea 019F,Local resolution,,,,,
5f0352b0b3f774e024bc696863bd5090200802bc0d5f302cb5b2190a9dc69f76,2022-03,South Wales Police,South Wales Police,-3.309426,51.666224,On or near TWYNYGARREG,W01001321,Merthyr Tydfil 007D,Local resolution,,,,,
4c743f5348ffb300c8d32f68cd4ea9c08206b059af8071e92286b745e5c9d611,2022-03,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Local resolution,,,,,
bb92b9d1115ff67c949130ca326533405fc839f782ba04a8c49a0308d2c5533e,2022-03,South Wales Police,South Wales Police,-3.192901,51.532535,On or near GLENDALE AVENUE,W01001800,Cardiff 005D,Local resolution,,,,,
cceae69f614e2cda2d65ca357574b9acea5cdc68e687ef3b00342c3957163492,2022-03,South Wales Police,South Wales Police,-3.176377,51.477069,On or near Nightclub,W01001941,Cardiff 032G,Local resolution,,,,,
1f698a0f994c1db2fdea8b261457280893e3a1d2133d4bdb6ef8bf331f7e0a39,2022-03,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Local resolution,,,,,
2c8d9d724a76058e8711f28d1957be26db0fb83190acc81e6e7d83b27f6d9395,2022-03,South Wales Police,South Wales Police,-3.51991,51.653032,On or near PARK TERRACE,W01001271,Rhondda Cynon Taf 010C,Local resolution,,,,,
18c9481a08c7da7326e3ca2c9f1f85198ee4d3241fdc44f4f9716d68538a00c9,2022-03,South Wales Police,South Wales Police,-3.170632,51.464709,On or near Police Station,W01001942,Cardiff 049B,Action to be taken by another organisation,,,,,
0117aeced5adeb5c6e82f6aeba3e6dbb1aa387cea23751402258a3419f8244b3,2022-03,South Wales Police,South Wales Police,-3.147018,51.52303,On or near HEDDFAEN SOUTH,W01001811,Cardiff 009A,Offender given a caution,,,,,
af44e04602998e0de47414b96993961111aefb34f70bfc0874e1d7afaa462157,2022-03,South Wales Police,South Wales Police,-3.100449,51.525535,On or near ST ARVANS CRESCENT,W01001878,Cardiff 011B,Offender given a caution,,,,,
1c9c5618571c00f19b2335c765d69456ac84c09da20982e5b5e3b3eb011a5b1f,2022-03,South Wales Police,South Wales Police,-3.857668,51.656356,On or near SERECOLD AVENUE,W01000917,Neath Port Talbot 010F,Offender given a caution,,,,,
67cf50da876ec3cac1c6e9d8cceb6521a93c4da82216189c508d5d273b23f724,2022-03,South Wales Police,South Wales Police,-3.545299,51.41181,On or near CHANNEL VIEW,W01001110,The Vale of Glamorgan 011D,Offender given a caution,,,,,
acc133ded5df498d54dcaf5680507fce7e3817f48262df333560844f1f4c77e3,2022-03,South Wales Police,South Wales Police,-4.029342,51.716291,On or near PLASGWYN,W01000847,Swansea 001C,Offender given a caution,,,,,
5747d3ff6ff276e6a349785915c638626b3d5916d46d1d3d6b2f91f18b5e3dfb,2022-03,South Wales Police,South Wales Police,-3.517667,51.66681,On or near CROWN AVENUE,W01001272,Rhondda Cynon Taf 010D,Offender given a caution,,,,,
c8050c5d25fc91b07e416be027a3c9ca4f0126902dc8dce1daf6286e69ff179e,2022-03,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Suspect charged,,,,,
71314eaa2e896283e417e77a597b0290513b1a2f5a07f55bc17130735bcc762e,2022-03,South Wales Police,South Wales Police,-3.225914,51.488431,On or near WAUN-GRON ROAD,W01001782,Cardiff 026D,Local resolution,,,,,
237aa5dd9a415d6f3f036726aed422836d123993497ba4c43558707580753158,2022-03,South Wales Police,South Wales Police,-3.418253,51.696845,On or near B4275,W01001142,Rhondda Cynon Taf 005F,Local resolution,,,,,
bf30428117aa96731be2ec23b23a7b2b7cedb79551aa024d34f8f4a90aa16270,2022-03,South Wales Police,South Wales Police,-3.18087,51.479883,On or near STRYD Y CEI,W01001941,Cardiff 032G,Offender given a caution,,,,,
76e8a63f4885176fe889ae373787affecbe1c2e4f77b6147326a979d6da8202c,2022-03,South Wales Police,South Wales Police,-3.428463,51.583099,On or near PRICHARD STREET,W01001249,Rhondda Cynon Taf 024A,Offender given a caution,,,,,
e4948047dd2658fffb4d6bef388affc2dec34eb935ffd9911de028019305bb03,2022-03,South Wales Police,South Wales Police,-3.373241,51.752364,On or near GWYNNES CLOSE,W01001305,Merthyr Tydfil 003C,Suspect charged,,,,,
6a2f52418934abf33b78a343a6058e1517e5fd3d2e77357f5f64a8f1d8bb0342,2022-03,South Wales Police,South Wales Police,-3.490979,51.648017,On or near Police Station,W01001214,Rhondda Cynon Taf 011B,Local resolution,,,,,
963c8d1d998dc698a22fea3d748ead8157b47db951490ba0dbb566e36e4610ca,2022-03,South Wales Police,South Wales Police,-3.444078,51.71312,On or near CARDIFF STREET,W01001150,Rhondda Cynon Taf 003B,Local resolution,,,,,
5836339033a330040bb442acaf9dda8f36ecb637590ba2d7cd7c78c6f5084737,2022-03,South Wales Police,South Wales Police,-3.939532,51.61926,On or near WIND STREET,W01001938,Swansea 025E,Offender given a caution,,,,,
0e1780711f6887f0987bd98a1d627a489167e16c00000951c2d7aaa9819d57b1,2022-03,South Wales Police,South Wales Police,-3.234274,51.49292,On or near MARIONVILLE GARDENS,W01001750,Cardiff 031A,Offender given a caution,,,,,
359fa400fc64c462c20b76c62cb12f5e67dec06a725bf9907d3f18ee7f8bfccd,2022-03,South Wales Police,South Wales Police,-3.309426,51.666224,On or near TWYNYGARREG,W01001321,Merthyr Tydfil 007D,Local resolution,,,,,
5e2ba5b524dfa804157459ed31a311f949886e2563587ae29d7ae37bbf8ed140,2022-03,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Offender given a caution,,,,,
dc50c44076ca3d585bbba967ad30012e78d77bda326425c0f8d0d53f24e0b415,2022-03,South Wales Police,South Wales Police,-3.553172,51.504038,On or near COYCHURCH ROAD,W01000984,Bridgend 016D,Offender given a caution,,,,,
dfa279852ef96ba3ee0fc1ccd9fc895ef48c08d06a150834e3d0b4b2a4109c80,2022-03,South Wales Police,South Wales Police,-4.110623,51.642144,On or near CWRT Y CASTELL,W01000829,Swansea 018C,Local resolution,,,,,
9e6915ec72a854b22f76a65f9b7c05dd2a34b390728cf21bd2f6374ff8f60ee0,2022-03,South Wales Police,South Wales Police,-3.284589,51.399087,On or near MARKET STREET,W01001101,The Vale of Glamorgan 013E,Offender given a caution,,,,,
dd428971cb0cb526f3f8a671a025a24f9eb2a736116edf554d30b793e56fa6c5,2022-03,South Wales Police,South Wales Police,-3.509625,51.660637,On or near HERBERT STREET,W01001273,Rhondda Cynon Taf 010E,Offender given a caution,,,,,
5e1da5b81f4e269b37c5599227757794803c0ed7ebcf8fabd8600cd31de05b34,2022-03,South Wales Police,South Wales Police,-3.179139,51.480314,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution,,,,,
ae0360dbe2cb25c89d069764891d2f412c14b065d28234c751826248173696f0,2022-03,South Wales Police,South Wales Police,-3.604975,51.509869,On or near TON GLAS,W01000989,Bridgend 013A,Offender given a caution,,,,,
580df1577a888b276f61ffcb758a9bf0d8c18136c772f01872c4296448f8d7a4,2022-03,South Wales Police,South Wales Police,-3.806747,51.662124,On or near WINDSOR ROAD,W01000939,Neath Port Talbot 008D,Local resolution,,,,,
43fb813d7949dfb3a9e9e26be721d0b19ed400397f31b5a404cfddb96b7e896d,2022-03,South Wales Police,South Wales Police,-3.800885,51.660523,On or near GLYN-Y-COED ROAD,W01000939,Neath Port Talbot 008D,Local resolution,,,,,
9d926fc48b6582bcf5abd5e0c1c9ea89185e4d2d529b2ed055e2a110f46f1ca5,2022-03,South Wales Police,South Wales Police,-3.920556,51.66556,On or near FOUNDRY ROAD,W01000809,Swansea 008A,Unable to prosecute suspect,,,,,
86d4e280caf15ed2a01b15075f6e444fbde247950d31063afdb931541b0b34d9,2022-03,South Wales Police,South Wales Police,-3.954455,51.621279,On or near OAKLANDS TERRACE,W01000747,Swansea 024A,Local resolution,,,,,
f0dfe1ead748f34d6c655dba9346f41c393e529da49c351c5e3389bece56b434,2022-03,South Wales Police,South Wales Police,-3.328532,51.523416,On or near PARC-Y-FELIN,W01001727,Cardiff 014A,Offender given a caution,,,,,
ff04bc88b93e44892ebcf6ea91fbfd24b056b845e6a4473bfe6a4b6be866d12b,2022-03,South Wales Police,South Wales Police,-3.966439,51.625809,On or near POWYS AVENUE,W01000867,Swansea 019F,Local resolution,,,,,
ff30c2f1c74b785c29339836068beb991bd83db4e6f66d509aeb481d03cd3e0e,2022-03,South Wales Police,South Wales Police,-3.443581,51.711597,On or near Aberdare Police Station,W01001150,Rhondda Cynon Taf 003B,Local resolution,,,,,
f55c809c77770739b0bd326189ddab05df1315de2000cd31e23d94ab5a294313,2022-03,South Wales Police,South Wales Police,-3.335332,51.629119,On or near HEOL PEN-Y-PARC,W01001284,Rhondda Cynon Taf 015E,Local resolution,,,,,
d85931d17dabcd16ccf83a4c574b8a876f09bf09766e9e7c442683000f63ff1a,2022-03,South Wales Police,South Wales Police,-3.517667,51.66681,On or near CROWN AVENUE,W01001272,Rhondda Cynon Taf 010D,Offender given a caution,,,,,
19f20b4bfc899edb5c8100ea3484519033937affd4c422746bed61f29add2ae3,2022-03,South Wales Police,South Wales Police,-3.17756,51.477741,On or near ST MARY STREET,W01001941,Cardiff 032G,Offender given a caution,,,,,
61c6bcc8bb92336756829b7002acd03ba384a2fe66f52c8c718722acae0a7e84,2022-03,South Wales Police,South Wales Police,-3.807337,51.662771,On or near Pedestrian Subway,W01000939,Neath Port Talbot 008D,Local resolution,,,,,
cdadbad60958d292c4519dd0f85f604365eba1214852444ac80025e8bf7fac80,2022-03,South Wales Police,South Wales Police,-3.243421,51.495584,On or near KERRIGAN CLOSE,W01001748,Cardiff 027B,Offender given a caution,,,,,
cdadbad60958d292c4519dd0f85f604365eba1214852444ac80025e8bf7fac80,2022-03,South Wales Police,South Wales Police,-3.243421,51.495584,On or near KERRIGAN CLOSE,W01001748,Cardiff 027B,Offender given a caution,,,,,
4901e2014c729c8d637269b462826dc19e3fc291f7e63dc1297982c5626955dc,2022-03,South Wales Police,South Wales Police,-3.944442,51.621922,On or near BELLE VUE WAY,W01001955,Swansea 025F,Offender given a caution,,,,,
4901e2014c729c8d637269b462826dc19e3fc291f7e63dc1297982c5626955dc,2022-03,South Wales Police,South Wales Police,-3.944442,51.621922,On or near BELLE VUE WAY,W01001955,Swansea 025F,Offender given a caution,,,,,
4583a0c1f8c3a767124d481c4811ac54e76c272b6286415effa6b554c4b7ae38,2022-03,South Wales Police,South Wales Police,-3.218863,51.494089,On or near HIGH STREET,W01001781,Cardiff 026C,Suspect charged,,,,,
852f14197ac41c3b0ea595038edefb73533b1ee1a26555444e759f57bb709d76,2022-03,South Wales Police,South Wales Police,-3.303379,51.665599,On or near FOX STREET,W01001322,Merthyr Tydfil 007E,Unable to prosecute suspect,,,,,
4e8cca3296e3a6052c0b2d984c0fc41c51ba0937003862148d0c0a5887e2c4be,2022-03,South Wales Police,South Wales Police,-3.812629,51.600103,On or near RHODFA CAER FFERM,W01000962,Neath Port Talbot 016D,Suspect charged,,,,,
d22864dc081d9f96abdca1b3630d37a206d508538f54bc83cb25aadb9c5caa13,2022-03,South Wales Police,South Wales Police,-3.229491,51.486496,On or near SENTINEL COURT,W01001754,Cardiff 031D,Unable to prosecute suspect,,,,,
fd065e50b722c2a9614596729d586a6af5efe6cc259860c207352191ec961e48,2022-03,South Wales Police,South Wales Police,-3.145385,51.493588,On or near WATFORD ROAD,W01001825,Cardiff 029D,Unable to prosecute suspect,,,,,
ea72b90ce229aadf35d53a902f0b8e441832945e9084a91fb2b7c4019b89e7c0,2022-03,South Wales Police,South Wales Police,-3.172538,51.475597,On or near STRYD HERBERT,W01001952,Cardiff 049F,Unable to prosecute suspect,,,,,
97fdb2b8d8a4c1857c387fadde3e8e8089a2bc98fd4f2ce5577d3a8a998f5674,2022-03,South Wales Police,South Wales Police,-3.186298,51.464866,On or near HEWELL STREET,W01001762,Cardiff 046D,Unable to prosecute suspect,,,,,
fe588bf68b0bb43dea69c3370891b0371df93524a0f1ea1a0a9bab1d53ff2cd2,2022-03,South Wales Police,South Wales Police,-3.5795,51.506627,On or near Dunraven Place,W01001021,Bridgend 014A,Unable to prosecute suspect,,,,,
19ff03e3acd92c7bd52c967cd3c87caf924d18b6ea25bc7b5ba476b1d204169e,2022-03,South Wales Police,South Wales Police,-3.156661,51.517945,On or near Pedestrian Subway,W01001812,Cardiff 017C,Unable to prosecute suspect,,,,,
5a19fe4d6fabf98a84e8c5cfaf6c44fa5cd6501dcce476e8a49766d5540a5105,2022-03,South Wales Police,South Wales Police,-3.392634,51.523428,On or near STATION TERRACE,W01001226,Rhondda Cynon Taf 031F,Unable to prosecute suspect,,,,,
d09555412897272de7ff90a2ef9a1bbd67c4ee0722028552993b606b82b42f3b,2022-03,South Wales Police,South Wales Police,-3.393552,51.749985,On or near Shopping Area,W01001306,Merthyr Tydfil 003D,Suspect charged,,,,,
a102ffd405aef697534120e6102b9459d5e1e67eaaf08eccea079e06ec3fe280,2022-03,South Wales Police,South Wales Police,-3.132113,51.487567,On or near LYSANDER COURT,W01001871,Cardiff 037B,Unable to prosecute suspect,,,,,
1f71ae428b436bd8501552f2fcecb920621134b611336fb8fdde78c794ea7c06,2022-03,South Wales Police,South Wales Police,-3.168956,51.481945,On or near Prison,W01001695,Cardiff 036B,Formal action is not in the public interest,,,,,
9fabb91917d14bb476a875c05cfdbc023ecd720430e793ee87fab6cf085fe8b4,2022-03,South Wales Police,South Wales Police,-3.179894,51.472745,On or near PERCY STREET,W01001952,Cardiff 049F,Offender given a caution,,,,,
1bce5a399efcdd69740d7ddc7800a0d51d539e2e0741ccacdbf82007ece12da0,2022-03,South Wales Police,South Wales Police,-3.142885,51.53297,On or near CLOS Y FFYNNON,W01001844,Cardiff 003D,Further investigation is not in the public interest,,,,,
a424a9060859d4e85adb641ea8c19a327bd9745214636a45907b797ca485e5ea,2022-03,South Wales Police,South Wales Police,-3.174395,51.502491,On or near LAKE ROAD EAST,W01001836,Cardiff 030B,Formal action is not in the public interest,,,,,
de649c2c1acba32f1ddd69c0c37259c7fd3222156d277c32bc3851804f300c1e,2022-03,South Wales Police,South Wales Police,-3.689077,51.528624,On or near Parking Area,W01001050,Bridgend 008D,Unable to prosecute suspect,,,,,
bcd31aee67057ab72f9e8a13dbdee594b4cc68a898a2ad402db9d6ec20aa408f,2022-03,South Wales Police,South Wales Police,-3.170565,51.509354,On or near COED-Y-LLYN,W01001735,Cardiff 019D,Unable to prosecute suspect,,,,,
6353606efa075fca2a7abc9790b7a2852aa1d6d44db331498b877e429b4ffe0d,2022-03,South Wales Police,South Wales Police,-3.124652,51.500416,On or near WATERSIDE BUSINESS PARK,W01001863,Cardiff 022A,Offender given a drugs possession warning,,,,,
