country,quartervalue,yearend,te_veneers,orgcode,cl_veneers,cl_endodontic,num_radiographs
England,4,2013,21.0,5NC,17.0,893.0,14187.0
England,2,2012,0.0,TAP,0.0,0.0,302.2071331
England,2,2013,4.0,5KF,3.0,2.0,25.0
England,2,2013,0.0,5N1,0.0,1341.038383,20746.59381
England,3,2011,0.0,5PG,0.0,1.0,65.0
England,1,2013,0.0,5LH,0.0,1.0,5117.0
England,2,2011,0.0,5NH,0.0,9.0,1349.0
England,3,2011,0.0,TAN,0.0,44.0,411.0
England,4,2012,0.0,5NJ,0.0,0.0,547.1022717
England,2,2012,0.0,5PD,0.0,0.0,1039.411605
England,3,2013,5.0,5QQ,5.0,12.0,53.0
England,2,2011,0.0,5QQ,0.0,7.0,3073.0
England,3,2012,0.0,5K6,0.0,58.0179289,481.1486862
England,2,2012,0.0,5A8,0.0,0.0,6275.945762
England,4,2013,45.0,5A8,39.0,553.0,3382.0
England,2,2012,0.0,5PW,0.0,8.0,1400.0
England,2,2012,6.044776119,5NV,5.037313433,116.1958502,4626.442985
England,4,2011,0.0,5LD,0.0,1.0,4489.0
England,3,2013,0.0,5A8,0.0,711.0,8492.0
England,2,2011,27.0,5M8,24.0,575.0,11075.0
England,4,2012,0.0,5NQ,0.0,0.0,430.5980115
England,2,2012,0.0,5QF,0.0,11.0,1599.0
England,4,2011,0.0,5QT,0.0,0.0,1859.0
England,1,2013,0.0,5.00E+01,0.0,0.0,3144.0
England,1,2013,0.0,5H1,0.0,17.0,386.0
England,2,2012,0.0,5K9,0.0,56.11390533,1109.251664
England,2,2012,0.0,5LC,0.0,495.1336558,6745.066191
England,4,2013,0.0,5A7,0.0,1.000097828,5530.54099
England,4,2013,0.0,5FE,0.0,10.0,852.0
England,2,2011,0.0,5PL,0.0,0.0,74.0
England,4,2013,2.0,5H8,1.0,36.0,1190.0
England,2,2011,76.0,5N2,64.0,1073.0,25213.0
England,1,2012,155.0,5PG,133.0,956.0,19402.0
England,2,2012,12.00719425,5K3,12.00719425,104.0623501,829.4970024
England,3,2012,1.0,5C9,1.0,100.0,1797.207073
England,2,2013,0.0,5K5,0.0,4.0,1690.0
England,1,2012,0.0,5QT,0.0,0.0,214.0
England,1,2012,0.0,5HX,0.0,843.0,9022.0
England,2,2012,0.0,5C1,0.0,18.0,78.0
England,4,2011,0.0,5M8,0.0,1.0,65.0
England,1,2013,1.0,5PV,1.0,1.0,7239.0
England,2,2013,0.0,5KL,0.0,0.0,4519.0
England,1,2012,61.0,5HQ,45.0,121.0,910.0
England,1,2012,3.0,5J6,3.0,5.0,37.0
England,3,2013,0.0,5J6,0.0,43.0,776.0
England,2,2012,85.21985675,5PF,72.1862316,1039.249211,19807.44102
England,3,2011,110.1263206,5NM,92.10564998,326.3743684,2060.363344
England,1,2012,1.0,5N6,1.0,1125.0,13858.0
England,3,2011,0.0,5L3,0.0,1.0,127.0
England,4,2011,26.0,5N1,19.0,22.0,128.0
England,3,2011,6.0,5L3,5.0,12.0,67.0
England,4,2011,0.0,5QN,0.0,1.0,113.0
England,1,2013,0.0,5NV,0.0,0.0,198.0
England,3,2012,3.0,5A7,3.0,9.0,42.0
England,2,2013,0.0,5K5,0.0,672.0,9005.0
England,1,2013,0.0,5M1,0.0,38.0,659.0
England,1,2013,13.0,5QD,2.0,15.0,55.0
England,1,2013,0.0,5JE,0.0,53.0,558.0
England,1,2013,5.0,5L3,5.0,66.0,1846.0
England,3,2013,0.0,5QF,0.0,11.0,1840.0
England,2,2013,139.0,5PG,117.0,387.0,3664.0
England,3,2011,7.0,5F5,6.0,64.01202405,1150.182651
England,1,2011,0.0,5N2,0.0,0.0,1701.0
England,3,2012,0.0,5FL,0.0,14.0,586.0
England,1,2012,0.0,5PK,0.0,0.0,1143.176908
England,4,2013,0.0,5M8,0.0,0.0,75.0
England,2,2011,2.0,5K9,2.0,71.0,1964.0
England,2,2012,1.0,5NN,1.0,2.0,3.0
England,2,2012,0.0,5D8,0.0,7.0,420.0
England,4,2012,7.0,5QP,6.0,10.0,85.0
England,2,2011,54.0,5M3,40.0,188.0,1886.0
England,2,2013,89.0,5JE,61.0,123.0,1256.0
England,2,2013,0.0,5KM,0.0,0.0,3042.0
England,4,2013,0.0,5NT,0.0,0.0,10310.48422
England,4,2013,0.0,5K5,0.0,0.0,134.0
England,2,2012,53.18932549,5PT,34.12145409,393.4002942,3338.88464
England,4,2013,0.0,5QC,0.0,147.0,2629.0
England,2,2011,0.0,5N2,0.0,0.0,82.0
England,1,2013,0.0,5F5,0.0,51.0,658.0
England,2,2011,0.0,5J2,0.0,0.0,5122.303544
England,2,2012,0.0,5M3,0.0,7.0,447.0
England,4,2012,0.0,TAP,0.0,0.0,327.0
England,2,2013,0.0,5GC,0.0,0.0,5398.0
England,2,2012,0.0,5KG,0.0,0.0,62.0
England,3,2013,0.0,5LA,0.0,4.0,798.0
England,4,2012,0.0,5NN,0.0,5.0,1829.0
England,1,2013,0.0,5A4,0.0,2.0,729.0
England,3,2011,11.0,5QP,8.0,8.0,54.0
England,2,2011,6.0,5N7,5.0,15.0,24.0
England,1,2013,85.0,5NJ,69.0,359.0,2181.0
England,3,2012,8.0,5F7,6.0,41.00009102,1527.064167
England,2,2011,0.0,5HG,0.0,0.0,5701.0
England,3,2012,3.016304348,5K5,3.016304348,93.20239573,1755.529678
England,2,2013,0.0,5QM,0.0,40.0,688.0
England,3,2012,0.0,5QP,0.0,87.04909014,1374.775286
England,2,2013,0.0,5NJ,0.0,728.0,7458.0
England,4,2012,63.10968444,5QJ,58.10097933,405.7051143,2866.982807
England,4,2013,0.0,5A4,0.0,5.0,854.0
England,1,2012,58.0,5PD,51.0,1308.0,29676.0
England,4,2011,0.0,5P8,0.0,33.0,467.0
England,4,2011,0.0,5K8,0.0,29.01257044,507.2197659
England,2,2013,3.0,5M8,2.0,6.0,25.0
England,4,2011,0.0,5QF,0.0,45.00828577,647.1191309
England,4,2013,0.0,5NR,0.0,574.0,7031.0
England,3,2012,0.0,5FE,0.0,21.01522843,555.4024656
England,1,2012,9.0,5N9,9.0,7.0,42.0
England,2,2013,40.0,5P6,36.0,624.0,4827.0
England,4,2013,46.0,5M7,41.0,939.0,21425.0
England,4,2011,0.0,5NP,0.0,0.0,128.0
England,1,2011,0.0,5CQ,0.0,0.0,779.9071325
England,2,2013,0.0,5QG,0.0,3.0,1558.0
England,3,2012,0.0,5.00E+01,0.0,1.000128115,3038.389213
England,3,2011,55.0,5K9,44.0,1323.0,20652.0
England,4,2013,0.0,5D8,0.0,0.0,3843.0
England,2,2012,3.0,5LQ,3.0,50.0518172,1266.350447
England,3,2013,75.0,5MD,70.0,617.0,4078.0
England,3,2012,0.0,5M7,0.0,0.0,77.0
England,4,2012,0.0,5QL,0.0,1596.878681,16007.83274
England,1,2012,36.0,5A9,35.0,377.0,2571.0
England,2,2013,50.0,5K9,42.0,539.0,3489.0
England,2,2012,0.0,5PD,0.0,1.005074366,13096.11899
England,2,2011,9.0,5P8,9.0,3.0,19.0
England,1,2012,70.0,5J6,46.0,123.0,1219.0
England,4,2012,10.0,5LF,7.0,62.00033295,1453.180123
England,2,2011,0.0,5QF,0.0,44.00870081,643.1271505
England,3,2013,75.0,5NH,60.0,1198.0,25088.0
England,4,2011,0.0,5PL,0.0,0.0,10889.54862
England,4,2013,0.0,5P9,0.0,54.0,1306.0
England,3,2011,71.0,5N8,54.0,343.0,2642.0
England,4,2011,0.0,5QH,0.0,0.0,1317.177773
England,4,2013,0.0,5M6,0.0,0.0,377.0
England,4,2011,0.0,5PM,0.0,63.04895105,850.6604507
England,4,2012,0.0,5ND,0.0,0.0,123.0
England,3,2013,0.0,5M6,0.0,1.0,637.0
England,1,2013,0.0,5PQ,0.0,1455.082113,17397.9818
England,3,2012,0.0,5A7,0.0,1.0,84.0
England,4,2012,74.0581761,5PD,63.0495283,364.2861635,3246.550315
England,4,2013,45.0,5QW,35.0,94.0,1069.0
England,2,2011,0.0,5P8,0.0,0.0,3310.0
England,1,2012,27.0,5NV,15.0,110.0,4501.0
England,4,2012,0.0,5F7,0.0,4.0,724.0
England,3,2012,0.0,5LQ,0.0,0.0,494.0638408
England,4,2011,39.00986842,5P2,28.00708502,1439.388985,23810.91745
England,2,2012,0.0,5K5,0.0,52.04651163,876.783542
England,3,2013,0.0,5LC,0.0,0.0,360.0
England,4,2011,0.0,5EM,0.0,1.0,168.0
England,2,2011,0.0,5H1,0.0,0.0,6667.0
England,4,2011,4.0,5PJ,4.0,43.010005,980.1335668
England,3,2011,0.0,5PG,0.0,55.0,850.0
England,4,2011,16.0,5PE,15.0,56.0,1766.0
England,3,2012,53.07347505,5QJ,48.06654344,450.6238447,2740.794362
England,1,2011,0.0,TAN,0.0,1.0,34.0
England,2,2012,0.0,TAC,0.0,0.0,6360.476077
England,4,2011,10.0,5QP,8.0,111.0,2805.22525
England,3,2013,29.0,5LQ,25.0,886.0,17932.0
England,3,2013,10.0,5PN,7.0,267.0,1481.0
England,2,2011,2.0,5A7,2.0,38.00824842,1517.172974
England,4,2012,0.0,5PN,0.0,7.0,572.0
England,1,2011,10.0,5PL,9.0,43.00667111,1571.115577
England,4,2012,0.0,5PJ,0.0,1.0,73.0
England,3,2011,0.0,5K7,0.0,5.0,1095.0
England,2,2011,1.0,5NR,1.0,18.0,78.0
England,3,2011,10.0,5.00E+01,8.0,50.0,1587.0
England,2,2013,2.0,5P8,2.0,25.0,832.0
England,1,2012,0.0,5A8,0.0,44.0,858.0
England,3,2011,9.0,5NY,8.0,116.0245146,3793.477185
England,2,2011,0.0,5QG,0.0,0.0,1111.0
England,3,2013,0.0,5C9,0.0,0.0,6504.662187
England,4,2012,0.0,5P9,0.0,0.0,10843.74632
England,2,2011,0.0,5PD,0.0,74.00774707,1296.135678
England,1,2011,0.0,5KG,0.0,1.0,647.0
England,1,2011,3.0,5LD,3.0,59.0,1162.0
England,4,2012,0.0,5QQ,0.0,3.0,239.0
England,3,2012,6.0,5MV,5.0,14.0,81.0
England,1,2013,3.0,5QT,3.0,0.0,9.0
England,2,2012,0.0,5KF,0.0,0.0,397.2797351
England,3,2013,0.0,5A8,0.0,0.0,111.0
England,2,2013,0.0,5J2,0.0,0.0,301.0
England,3,2011,0.0,5F5,0.0,3.0,706.0
England,2,2012,0.0,5PK,0.0,46.12712727,805.2192
England,4,2012,0.0,5LC,0.0,0.0,280.0933645
England,3,2011,27.0,5QF,24.0,273.0,2015.0
England,2,2012,0.0,5C9,0.0,2.0,81.0
England,2,2012,2.0,5FE,2.0,1.0,9.0
England,4,2013,0.0,5NE,0.0,0.0,9709.294337
England,4,2011,0.0,5QF,0.0,4.0,110.0
England,2,2011,0.0,5PN,0.0,9.0,31.0
England,1,2011,0.0,5.00E+01,0.0,28.0,966.0
England,4,2012,3.0,5A3,2.0,7.0,22.0
England,1,2013,0.0,5NQ,0.0,0.0,441.0
England,2,2012,0.0,5HQ,0.0,1.0,640.0
England,1,2011,0.0,5P8,0.0,0.0,43.0
England,1,2013,5.0,5J6,4.0,6.0,39.0
England,3,2012,1.0,5QR,1.0,2.0,16.0
England,4,2012,26.0,5MK,21.0,398.1308725,9482.504448
England,4,2013,0.0,5MV,0.0,430.0,7592.0
England,1,2012,6.0,TAN,4.0,28.0,486.0
England,3,2012,0.0,5NW,0.0,5.0,1335.0
England,3,2013,0.0,5.00E+01,0.0,28.0,954.0
England,3,2013,0.0,5QL,0.0,1365.187932,15209.09369
England,4,2013,0.0,5K7,0.0,419.0557774,7176.955272
England,1,2011,22.0,5FE,20.0,457.0,7097.0
England,4,2013,0.0,5F7,0.0,0.0,9353.0
England,4,2012,0.0,5KL,0.0,0.0,106.0
England,4,2011,9.0,5QR,6.0,3.0,21.0
England,1,2012,1.0,5PP,1.0,1.0,14042.0
England,1,2012,0.0,5PV,0.0,0.0,502.0
England,2,2011,31.0,5QK,28.0,968.0477369,18673.49264
England,3,2011,0.0,5QT,0.0,7.0,474.0
England,2,2013,0.0,5A9,0.0,1.0,983.0
England,1,2011,6.0,5C5,5.0,16.0,71.0
England,1,2011,48.0,5HP,40.0,378.0,5804.0
England,2,2011,44.0,5PX,40.0,389.0,2633.0
England,4,2011,0.0,5QQ,0.0,2020.0,18965.0
England,2,2011,0.0,5NF,0.0,0.0,47.0
England,3,2012,0.0,5QR,0.0,0.0,274.0543112
England,3,2011,0.0,5D8,0.0,0.0,243.0
England,3,2013,0.0,5P7,0.0,15.0,1992.0
England,3,2013,45.0,5PC,38.0,643.0335603,14052.46358
England,1,2011,5.0,5QL,3.0,8.0,42.0
England,4,2012,64.0,TAC,59.0,937.082801,17448.34006
England,2,2013,0.0,5HP,0.0,0.0,357.0
England,1,2012,0.0,TAC,0.0,0.0,5605.0
England,2,2011,0.0,5P5,0.0,0.0,2778.0
England,3,2011,0.0,5MD,0.0,515.0,7386.0
England,2,2013,0.0,5LC,0.0,2.0,5815.0
England,2,2012,0.0,5P2,0.0,0.0,1181.339894
England,2,2011,38.0,5L3,32.0,802.0472961,16218.00202
England,1,2011,0.0,5LG,0.0,511.0,5525.0
England,4,2012,6.0,5M3,5.0,8.0,46.0
England,4,2013,0.0,5KM,0.0,1.0,502.0
England,3,2013,1.0,5K5,1.0,74.0,980.0
England,4,2011,0.0,5J2,0.0,0.0,73.0
England,3,2013,4.0,5ET,3.0,9.0,267.0
England,4,2011,0.0,5NT,0.0,0.0,9405.353665
England,1,2013,3.0,5K5,3.0,42.0,229.0
England,4,2012,16.01517307,5K6,13.01232812,708.3395531,12671.42821
England,1,2013,0.0,5NW,0.0,533.0,6399.0
England,4,2012,0.0,5QM,0.0,1.0,110.0
England,2,2012,2.0,5A9,2.0,17.0,73.0
England,2,2011,0.0,5NQ,0.0,0.0,20.0
England,2,2012,5.0,5N7,4.0,5.0,15.0
England,2,2011,0.0,5QK,0.0,0.0,96.0
England,2,2011,0.0,5AT,0.0,0.0,78.0
England,3,2011,0.0,5NE,0.0,3.0,122.0
England,3,2013,0.0,5PR,0.0,608.0,6321.0
England,1,2011,3.0,5QK,3.0,7.0,35.0
England,3,2011,0.0,5QQ,0.0,1749.048328,16487.45557
England,2,2012,0.0,5PY,0.0,2.0,128.0
England,2,2013,0.0,5J6,0.0,0.0,76.0
England,4,2013,0.0,5QV,0.0,60.0,5303.0
England,3,2011,2.0,5H1,2.0,14.0,60.0
England,3,2013,0.0,5QG,0.0,70.0,1123.0
England,4,2013,0.0,5MK,0.0,313.0,4886.0
England,4,2012,37.04630789,5C3,32.04005006,290.3629537,2559.198999
England,4,2013,1.0,5H1,1.0,17.0,64.0
England,2,2012,0.0,5PR,0.0,0.0,3912.03433
England,4,2011,0.0,5HX,0.0,59.0,1002.0
England,1,2012,0.0,5PH,0.0,1.0,56.0
England,2,2012,0.0,5K9,0.0,664.0288079,8519.028195
England,2,2012,49.12947739,5PP,41.10833823,1361.231707,28393.80892
England,4,2013,0.0,5QM,0.0,833.0,8789.0
England,1,2012,103.0,5M1,89.0,856.0,15820.0
England,3,2012,0.0,5NE,0.0,26.0,1226.0
England,1,2012,0.0,5K6,0.0,388.0,4392.0
England,1,2012,0.0,5P7,0.0,0.0,551.0527879
England,2,2013,8.0,5PF,8.0,31.0,150.0
England,2,2013,3.0,5K5,3.0,82.0,1978.0
England,3,2012,0.0,5H1,0.0,381.1173572,5630.733867
England,4,2012,0.0,5QF,0.0,723.4481498,10888.74518
England,3,2013,11.0,5PC,8.0,65.0,1408.0
England,4,2012,0.0,5A3,0.0,715.3837124,8076.331925
England,1,2011,0.0,5A8,0.0,553.0495298,6463.578863
England,2,2011,0.0,5H1,0.0,36.0,761.0
England,3,2011,0.0,5ET,0.0,0.0,1032.0
England,3,2013,0.0,5KF,0.0,0.0,4622.0
England,3,2012,0.0,5F7,0.0,634.3195334,7144.599035
England,4,2011,46.01576963,5KG,38.01302708,187.064107,2498.856359
England,4,2013,0.0,5A8,0.0,0.0,7315.0
England,1,2013,1.0,5C9,1.0,634.0,9392.0
England,3,2012,16.0,5NX,13.0,7.0,75.0
England,4,2011,0.0,5A8,0.0,741.3493361,8021.779995
England,4,2012,4.0,5FL,3.0,24.0,925.0
England,2,2011,0.0,5NP,0.0,0.0,94.0
England,4,2011,0.0,5J9,0.0,0.0,2107.0
England,4,2013,4.0,5N7,4.0,40.0,1162.0
England,3,2013,19.0,5PH,14.0,429.0,11193.0
England,4,2012,7.0,5M7,7.0,17.0,129.0
England,4,2012,0.0,5LD,0.0,15.0,1747.0
England,1,2011,12.0,5N1,12.0,13.0,93.0
England,3,2012,0.0,5N5,0.0,4.0,1042.0
England,1,2013,0.0,5N8,0.0,0.0,118.0
England,2,2012,0.0,5ND,0.0,0.0,8474.277271
England,2,2012,0.0,5QF,0.0,754.6056225,9686.774297
England,2,2012,14.0,5PA,12.0,83.18770161,2351.295654
England,3,2012,0.0,5PN,0.0,30.01120239,393.1467513
England,2,2012,0.0,5AT,0.0,390.561299,6821.268548
England,2,2012,0.0,5LQ,0.0,455.5781617,6317.885697
England,1,2012,0.0,5LH,0.0,0.0,5111.0
England,1,2012,0.0,5PN,0.0,0.0,2702.0
England,2,2011,0.0,5JE,0.0,38.0,742.0
England,4,2013,0.0,5M6,0.0,0.0,670.0
England,2,2013,5.0,5NA,4.0,72.00011324,1622.074737
England,4,2011,0.0,5QJ,0.0,0.0,845.0522799
England,3,2011,2.0,5A5,1.0,6.0,21.0
England,2,2011,0.0,5K6,0.0,0.0,426.0
England,4,2011,4.0,5D9,3.0,4.0,19.0
England,2,2013,4.0,5NR,3.0,27.0,1276.0
England,3,2012,146.0771263,5PG,125.0660328,469.2477549,3968.095087
England,2,2012,0.0,5JX,0.0,0.0,323.3309426
England,2,2012,0.0,5QF,0.0,47.04244176,788.7115767
England,2,2011,1.0,5HY,1.0,2.0,1472.0
England,3,2011,0.0,5NW,0.0,0.0,535.0
England,4,2011,0.0,5QN,0.0,0.0,675.2588389
England,4,2012,24.01163072,5QN,24.01163072,341.1652532,2712.313787
England,2,2012,0.0,TAC,0.0,37.0364532,840.8275862
England,4,2011,0.0,5D9,0.0,0.0,1143.168858
England,2,2011,0.0,5N2,0.0,8.0,998.0
England,4,2011,53.0,5PA,41.0,316.0,2355.0
England,2,2011,0.0,5F1,0.0,33.0,595.0
England,3,2011,0.0,5HX,0.0,762.0,9478.0
England,4,2013,0.0,5NP,0.0,5.0,2074.0
England,2,2012,0.0,TAC,0.0,566.8023713,7027.948837
England,2,2012,0.0,5PV,0.0,0.0,512.2129764
England,4,2011,0.0,5NP,0.0,0.0,10817.0
England,4,2011,7.0,5LF,7.0,32.0,148.0
England,4,2011,0.0,5PX,0.0,0.0,629.0
England,4,2011,0.0,5JX,0.0,418.0,3798.0
England,1,2011,5.0,5N6,4.0,12.0,64.0
England,1,2011,23.0,5FL,19.0,82.0,739.0
England,2,2011,14.0,5NM,9.0,15.0,40.0
England,2,2013,0.0,5M2,0.0,90.0,1267.0
England,3,2012,74.04210127,5PA,68.03868765,416.2366774,2719.546368
England,4,2013,41.0,5C9,37.0,632.0,5053.0
England,2,2011,6.0,5MV,4.0,10.0,43.0
England,2,2013,0.0,5LD,0.0,1.0,6946.0
England,4,2012,0.0,5PQ,0.0,107.0382735,1342.480029
England,4,2012,0.0,5C4,0.0,0.0,4141.012961
England,2,2013,0.0,TAP,0.0,0.0,2840.0
England,2,2013,0.0,5A8,0.0,0.0,642.0
England,2,2012,0.0,5P7,0.0,31.03179487,597.6123077
England,3,2011,0.0,5PX,0.0,2.000072775,9473.344698
England,2,2012,10.0,5J5,8.0,9.0,46.0
England,4,2011,36.0,5C2,34.0,582.0,3861.0
England,1,2013,0.0,5NR,0.0,0.0,5318.0
England,4,2013,0.0,5LQ,0.0,1.0,68.0
England,2,2012,0.0,5D7,0.0,6.0,916.0
England,1,2011,0.0,5NR,0.0,1.0,4334.0
England,4,2013,0.0,5NJ,0.0,810.0,8772.0
England,4,2011,0.0,5A9,0.0,472.0,6743.0
England,2,2013,0.0,5D7,0.0,1.0,65.0
England,2,2012,0.0,5QJ,0.0,72.2298984,1003.193033
England,2,2011,0.0,5LD,0.0,2.0,5087.0
England,1,2011,0.0,5QK,0.0,0.0,7420.532835
England,4,2012,0.0,5NC,0.0,2.0,724.0
England,1,2011,2.0,5P1,1.0,17.0,883.0
England,2,2011,0.0,5EF,0.0,0.0,1864.0
England,3,2013,0.0,5PL,0.0,844.0,13277.0
England,4,2011,108.0247253,5NM,87.01991758,915.1905329,14560.14961
England,3,2012,1.0,5QQ,1.0,0.0,216.0
England,4,2013,0.0,5PD,0.0,81.0,1342.0
England,4,2012,0.0,5M1,0.0,2.0,1013.0
England,4,2011,44.0,5PJ,33.0,103.0,1042.0
England,2,2013,0.0,TAP,0.0,0.0,526.0
England,3,2013,0.0,5JX,0.0,5.0,80.0
England,1,2011,10.0,5PK,8.0,13.0,56.0
England,3,2013,0.0,5A3,0.0,23.0,1020.0
England,4,2012,45.00994578,5QH,37.008168,1346.238793,22446.693
England,1,2012,34.0,5QN,29.0,795.0383055,14849.3766
England,3,2012,13.01136364,5M6,13.01136364,237.3163262,6022.429342
England,2,2011,8.0,5PD,6.0,10.0,57.0
England,1,2011,42.0,5C5,36.0,325.0,2392.0
England,3,2011,0.0,5D9,0.0,18.0,139.0
England,4,2011,0.0,5K8,0.0,0.0,33.0
England,3,2012,0.0,TAL,0.0,0.0,48.0
England,1,2011,0.0,5LD,0.0,33.0,562.0
England,3,2011,9.000049808,5P9,8.000049808,100.0,2712.067042
England,2,2011,52.0,5C1,42.0,411.0,3032.0
England,3,2012,44.02379665,5J2,33.01784749,200.1081666,1213.65603
England,2,2011,10.0,5F7,8.0,6.0,42.0
England,4,2013,0.0,5K6,0.0,3.0,1093.0
England,3,2011,18.0,5NL,15.0,82.0,2891.0
England,4,2013,29.0,5QM,27.0,196.0,1900.0
England,2,2011,0.0,5NQ,0.0,0.0,378.0450698
England,1,2011,0.0,5NJ,0.0,36.0,642.0
England,4,2013,0.0,5PF,0.0,345.0,8092.0
England,1,2013,20.0,5LQ,18.0,885.0,17118.0
England,1,2012,35.0,5K8,32.0,595.0,13992.0
England,2,2011,58.0,5P9,50.0,1294.0,25582.0
England,4,2013,0.0,5K3,0.0,4.0,43.0
England,2,2013,0.0,5NG,0.0,1.0,863.0
England,4,2012,1.00055142,5H8,1.00055142,529.2917011,6846.773366
England,1,2013,0.0,5C9,0.0,97.0,2006.0
England,4,2013,0.0,5M1,0.0,1.0,7913.0
England,1,2012,45.01513114,5NE,39.01311365,197.0662408,1564.525891
England,4,2013,0.0,5D7,0.0,6.0,1140.0
England,1,2013,5.0,5PY,5.0,85.0,1852.0
England,3,2013,32.06935123,5M2,23.049217,714.3138859,13311.31598
England,4,2011,1.0,5C2,1.0,388.0,5819.0
England,2,2011,48.0,5HX,43.0,590.0,4062.0
England,3,2011,0.0,5EF,0.0,2.0,16.0
England,1,2011,0.0,5KG,0.0,423.0,5214.0
England,3,2013,0.0,5AT,0.0,1.0,5322.0
England,1,2012,0.0,5MX,0.0,25.0,585.0
England,4,2013,0.0,5.00E+01,0.0,5.0,1054.0
England,1,2013,0.0,5A9,0.0,38.0,814.0
England,4,2013,2.0,5QF,2.0,53.0,1821.0
England,3,2013,0.0,5NN,0.0,542.0379446,8180.572669
England,4,2012,0.0,5PD,0.0,0.0,1073.60914
England,2,2011,0.0,5K3,0.0,0.0,148.0
England,3,2013,1.0,5M8,1.0,3.0,35.0
England,2,2011,2.0,TAL,2.0,22.00834971,663.1365422
England,4,2011,0.0,TAP,0.0,291.0,3582.0
England,4,2013,0.0,5N6,0.0,9.0,1655.0
England,4,2013,1.0,5NX,1.0,48.0,1288.0
England,2,2012,0.0,5J5,0.0,3.0,902.0
England,1,2012,0.0,5NX,0.0,1.0,4502.0
England,4,2012,0.0,5CN,0.0,434.1724047,3397.349047
England,3,2013,0.0,5PV,0.0,6.0,963.0
England,1,2012,0.0,5HX,0.0,0.0,587.0
England,1,2013,0.0,5KG,0.0,385.0,5814.0
England,1,2013,0.0,5QD,0.0,0.0,10893.0
England,2,2013,0.0,5NA,0.0,5.0,6754.0
England,2,2013,78.0,5HG,63.0,800.0,19056.0
England,4,2011,0.0,5PX,0.0,1023.114776,9838.103669
England,1,2012,18.0,5N1,14.0,129.0,4601.0
England,4,2011,8.040816327,5N9,8.040816327,123.0794445,2079.346318
England,3,2012,0.0,5N6,0.0,0.0,1266.410041
England,3,2013,0.0,5EF,0.0,11.0,315.0
England,2,2011,8.0,5PF,7.0,81.0,1577.055321
England,2,2013,0.0,5KL,0.0,0.0,77.0
England,4,2013,6.0,5C4,5.0,37.0,1035.0
England,3,2011,0.0,5AT,0.0,1.0,696.0
England,1,2013,6.0,5P6,6.0,113.0,4291.0
England,3,2011,67.0,5QJ,59.0,1571.057153,21333.48044
England,4,2011,0.0,5K7,0.0,46.0,594.0
England,1,2011,179.0,5N1,151.0,1579.036874,34715.4602
England,4,2012,0.0,5QD,0.0,0.0,1038.310667
England,4,2011,0.0,5HY,0.0,0.0,6797.609761
England,1,2012,50.0,5J5,37.0,212.0,2187.0
England,3,2012,34.0,5QF,32.0,1018.457072,23453.26993
England,4,2011,0.0,5K9,0.0,3.0,148.0
England,4,2013,0.0,5JX,0.0,15.0,78.0
England,3,2011,81.02259099,5P6,53.01478176,589.1642728,4516.259239
England,4,2013,1.0,5C1,1.0,19.0,102.0
England,3,2013,6.0,5QN,6.0,44.0,1539.0
England,2,2012,7.091304348,5QC,6.07826087,204.4372332,5367.417895
England,2,2013,24.0,5A9,20.0,393.0,2700.0
England,3,2011,0.0,5NY,0.0,49.00542876,1446.160204
England,1,2012,0.0,5M3,0.0,0.0,3595.0
England,1,2011,0.0,5HX,0.0,0.0,71.0
England,2,2013,5.0,5D7,4.0,43.0,1469.0
England,3,2012,0.0,5MX,0.0,2.0,56.0
England,3,2011,0.0,5N7,0.0,30.0,320.0
England,2,2011,43.0,5C4,40.0,683.0,12517.0
England,4,2012,0.0,5NC,0.0,1.000632671,3915.475642
England,2,2013,3.0,5PE,3.0,14.0,67.0
England,1,2012,33.02061212,5QW,31.0193629,78.04871955,995.6214866
England,4,2012,3.0,5QN,3.0,6.0,34.0
England,4,2013,6.0,5NP,6.0,67.00689935,2675.15138
England,1,2011,0.0,5QV,0.0,5.0,402.0
England,3,2011,9.0,5HG,6.0,8.0,42.0
England,3,2011,5.0,5PR,5.0,2.0,18.0
England,2,2011,170.02422,5N1,144.0205157,447.0636843,3592.511754
England,4,2013,0.0,5NL,0.0,1.0,173.0
England,4,2013,2.0,5MK,2.0,22.0,990.0595459
England,2,2011,0.0,5P5,0.0,0.0,233.0
England,3,2011,0.0,5CQ,0.0,0.0,193.0228267
England,4,2011,7.0,5PM,6.0,8.0,57.0
England,1,2013,32.0,5P9,30.0,373.0,2607.0
England,4,2013,0.0,5QP,0.0,2.0,92.0
England,4,2013,47.0,5M3,37.0,288.0,2632.0
England,2,2012,0.0,5N2,0.0,86.2072552,1726.149924
England,4,2012,1.0,5H1,1.0,11.0,60.0
England,2,2011,0.0,5C4,0.0,44.0,582.0
England,4,2012,0.0,5PV,0.0,0.0,6693.669785
England,4,2012,68.0,5KL,57.0,328.0,3068.0
England,4,2011,57.01676647,5MV,51.01497006,572.0577844,15083.70868
England,1,2012,7.0,5PJ,2.0,59.0,1022.0
England,3,2011,0.0,5QW,0.0,0.0,33.0
England,2,2012,0.0,5D7,0.0,1.0,66.0
England,3,2011,0.0,5PG,0.0,604.0,8184.0
England,2,2013,0.0,5NV,0.0,10.0,2233.0
England,2,2013,0.0,5KG,0.0,18.0,659.0
England,1,2013,150.0,5N1,139.0,1756.0,44948.0
England,3,2011,3.0,5P8,3.0,7.0,32.0
