crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
d3647eaafbb16ee8058f689ac4a7de8ffda7da91536d3e83f1ccb0835236d769,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
f29a0cf9994ab77497ca9bf873fdf6cc1a00aef38688fc2bdc7406ba2dbbe1d5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Local resolution
2ba812145b143f31ddc2a0840dbd709d707578e523095dc3d2b493a0605b4889,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
eb0883ee23ee8cb37f8d17900a3307cc8447f06a5dce7b8fa15f581ee2886fe1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
b83559ab4a53ff9f1b7a0660142d2cd6d06e02430bdb034ef87899e7d8a2b4bd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Local resolution
4ce4592d02ae39f5b40cbba3c744eb5b9be754a5e59c78868e95685de00da66e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
21ea36d412aba7dbd0f8184166d9055e9b9653d230f9004a7cbfedde34fe812a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
51a58cd4fafba2bf5d45e6e2308f506b7ac9a5900c960d47a0201719e2dbdbfb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
153620f58b45f3fde7014bf78e4e05fdb20da9ed2925a21f07cc87b7b7a49231,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
76b50627b10df7bbe16e934faf600007e6c90de0d82544c117af79f77f048821,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
0564c7ea418d37e1d9008c9ea67e6b78cb2cc4def83c48a3caad773e13851988,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
c670e63a687bc87989b53e7908a2e1afa2959ace3f9526e9f832b306b2b6c27d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
9e5b1089b943c1af2bf87cadf37fc716b87147a01393dc2af2e0479087ef166c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
f24a81508d22d7aa726be48b54a9845630dfd9169ab2b03a0cb34ce01ff6f9f0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
f2ec5dd96e083ab45b49faf89f21b8603310fa3d9257fb2fb785e748170ca378,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
c336b083a017f767fa0e18d4a7b79899a0347c99ce7ba23c812eeeb44a43f615,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.539455,50.120985,On or near Parking Area,E01018995,Cornwall 068A,Unable to prosecute suspect
240b64c90f9550c06085ab9253d8dfce6c0d347a92069fa46ac19b8205a17319,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Local resolution
bea7d8b348dff5af47907b7227374d2775d2211280d2f9c3d9afc1a24df565d2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Offender given a caution
999e494519b359316f27960dc65168e36a1418d1de99d3c777b06b9ff43bd3df,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
2690df78c74ccb0b92f9c9027b5028106265d57bf1d42941f949624347660562,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
de1f4ee9216314cafc0f3f60919d6f60e46aa58dd35c98de4c3ad1b843089c2c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
0f123df1ccc605a179ce8cb7bc68c8b1bbb042dce0f1fc6e7b0ea3afc5fdbeed,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
69fa7a7887af759501e976207535910907947e424d8002df0853ec428978de79,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
c0caecb32da4cd503aa5cf8e16d5e88a0c63b312e0e6302243da5b9652db48a9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
e7169c83d2f0334b95f5c2ce443b26a9b4507c7086800493422b50b943c57ffa,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
286d562bd2a8fdd1c676527a0f389f30ce29031322b2793e1658028c8d2467fd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
1af4b1ff2bdfc4c92e3fb280c44962af917fd671ec292cc31645b3a55b23c24d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
c4b263641c7a0471f450179b4fe2c75dc6bc6dccb8fcf7ce770b08dba534066c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
9a8ea9d9f09b4a3f88a0a96e9fc5c091789931dfbead3a7ded9b56b65f8787ea,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
16bf9047913a2bb6610a1d942d4e5e1e396cfa1a2cd037b658cb715998e73c45,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
21c78be2d53d1589bbe4b813d48ff96007977e52bd2cf7457f1952802302a76f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
b42e67641300c2a94bc2e2b57f8f4562c6d91ac0b346e1a04666f62935ff0f45,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.523333,50.727018,On or near STOVER COURT,E01019995,Exeter 008B,Unable to prosecute suspect
c29e004ea78130c711d4e12eacf1d4e4a7f6cca1598046786438322b0dbaaf95,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
9347d25772cf9049fce2c522aeaa5317bb06826ea7cda5e1d0ed1bb55a3cc72a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
daab12e95de4fbc497b45b03dc833f82369531d5b41403ba29797c83b9509e4c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
1227cb4a229c637b42e6df90a7e7a5a278d688d9615b839590f56f0b94d83e0f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Local resolution
83f4a781a301dd0fb7673a64678e0a9af724e84aef2c6f4e742ee9a5d037e112,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
63a529db1f60160d5f7d8509062ab4607982ddd60b5aeff3783e67b1029032de,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
0156592636af444d28c48d696507f5ee7dd2df5245217ed9e8567a5b226ea894,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
8f4e867246365b9a971db39dc12616ff02e080fdfa8d1788ae6fd4bc4a528b1d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
b1440b40b894c20175e486915a04bf63b917a39a694ece85301e0007c1f3955b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
5d2db150d2010bad76f92c4ad08059235da1b6cdd0cef3ea11c78251b952ae08,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
6e1300ff0f7af8c37f40c73919ec32710f61c7de81fb97d81d07c7188dcf6644,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
6b4b2789f3bbb7f203585f60ee3dfe802204887d60bde3cb89827936b00805d3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
e0032ed42ad9ca14d43946808af9f22ffd80c28a8b102cc130f05823b57749bb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
16f388173ac846ba42ec0ab11259a1de641a1e7e06fb0e61fd8b00d960ac3877,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
855b91d35d0a74717797fd5706020a1a69fd4cf1f75c75339c0fadad8c64d16b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
afc3b311d81131ba39ad2306a9ea34eceeca320a7480b0e55cee63a16dcda14a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
47be99bc4c9f0cdec62bd9f7eeaeff5a21414decb7eebce0d08de4339a0acb98,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
af848892ee7a5914fcec9cd7bc22481902705cb9eb0d92841cf920fc4a7d8efb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
2456048fc7e0eb3e5aefb9e79773b048e2ff6c3db58c5a3b28aa075ec9dbf414,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
1330764175ebad53190dcf06b124cd870759e008318116399e2a57a9a5912dd4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
4b247b6812a4c25b1828198cf1bd8fb056053d271505a75dfcc84b08ce70682d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
21a3219027c6097f22c247c1e581ab1fe50041778b8a9ab7a658045091606940,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
4772ac724e4af2b7b11ea8eae2bac6d94b8ef45238919e9d006cfebee5444cb7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
7487171f71ff125282ae564875e353d106f7ac4313a14a92007c39e68ca28fa5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
dad11f2ac29fa780462c5cfb5090f48fdebf70cacbfa7b45df5ac4321413b1f9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Offender given a caution
4b1198739e053b008d2c6b9100c70b65f0eaded3af5ab9572606633ea8c18aeb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
8de30002eafb5ca16efc057cf55824499c6b423dabfabe524a78468f07bb3147,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.583337,54.674291,On or near ORLOCK LANE,E01020016,Exeter 008C,Unable to prosecute suspect
7a6f6d55511549a88169ea0f6096cf296ce8d902cd13d66b9ed439f0daf88e93,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
bbde1a64487f2ae882ed7dd94d02795aac3b1d3193776a5dd53767dce003f326,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
2b6691680f34bfa4d8cf179b06151648da3f6c8654ca1847afaf714b07d5376a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
b18bf6a9f774e8e06871a346a76b7e084fde0130f174e68f10afafa7b0f8a73c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
95533c8f9228e40b43089b17d7a159d41d168c2a0ae8c75a6c43e6ecf79966f2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Local resolution
496a19bdc18dd4fcec176b8c7273438b62f8e1505d58d75564a2b352fff8283c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
7695b99a7774db90966d96f4b7d253efcbdeef459c69201f94b3156dbeea806f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
42781168932fdb308a8e0f14fa5ed097c9fd5a7f68c4179852dfcf485a4778ef,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
41f7786b6ac23688340c6b833a614e9ab4f9da6a36238b58b2208a6d4a5efccc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
8a4ce16c30163e770438214d128745cd3f8627578bf1336782430ef4e9df9237,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
5e78096a32e959d09ea09ee1229cf24f45a8a3094aac34781ef758adaf0aefcf,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
07ac45d40e41f6621f99a75b6a68f3d7bc781ecee73d76e2cd5744b948486102,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
cb8b77c2eb06e1dd5ac3121e564b4e3b35774560b756bc14b792417748d4a944,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
c5d15801333f8309d6a3e34eb2c39ae1c53e9efc66e3754985be4830669a4a68,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
a1ce4b03f0ada88b005167b8fb7a45e2219ed3aad309cb55da0c937b26b08965,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
93e2bd226af5819f733bbf1eea204ce6b7f03da1816a622808775fccb388c33c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
9a8615bdf2fb62005f961dd298ec42d586298ca8f87ed43d6c56ee45986254b5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
9de5bdba79c0315e50a4234309a0107124cdf64c0b82a88ef7f51db64f825ca7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect
6af380a32203f9e9b97824e0117af8643249067706a50f29c3df84f4acf14731,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
18046fceaca2974a948e7760713c33d03b082968d609454cbeced3099b9b7429,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Suspect charged
a47f01fa81eb95ba20b8499d1bb8ca190b1bbf15991e50a0874f4774214d046d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
51f7d68ed4b378e84e40c870357a29963ea539ea0fd60c205b567cadf6db11dd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified
ca08ce43f0254203dfa84b5af693bf8f2fe59805aac8a35cad6117f826056379,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.524756,50.472322,On or near DUNMERE ROAD,E01015214,Torbay 006A,Unable to prosecute suspect
220d893e7c552851a752587d4add797d355d0a272bafdf8c8387a5e50f3553fc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.147984,50.549314,On or near WEST STREET,E01020332,West Devon 005A,Investigation complete; no suspect identified
6800fe893560593185732183251b5ea616112f0ba8426171dc9beb1dee98432a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.988073,50.740558,On or near GIBLANDS PARK,E01020328,West Devon 002B,Investigation complete; no suspect identified
0b27982706c1cf015644c33d9f279109a067347a0895d7b6853e33d66c9fc65d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.564023,50.444729,On or near MANOR CRESCENT,E01015225,Torbay 011B,Offender given a caution
b138ae119a68f6ecbfc50ef8250093618ee224d51207b9792060496c5df1bb9d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.051633,51.085753,On or near Supermarket,E01020139,North Devon 007D,Investigation complete; no suspect identified
8d1b9debac6ec9ad6249e09b8798a34a73691e20ecf3befffb88636b3db5cf82,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.087,50.356922,On or near COBB LANE,E01015134,Plymouth 032D,Investigation complete; no suspect identified
8d241969b5d1420210da5e78abca3e8d8e5ef900af4597296cd91078fb750940,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.293914,50.21137,On or near VEAN ROAD,E01018871,Cornwall 055C,Investigation complete; no suspect identified
72fc1cec0a1c0d5e62df931da7d993744b4d3056ab10556c6833a2433baf657d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.131988,50.431532,On or near KINNAIRD CRESCENT,E01015166,Plymouth 002E,Unable to prosecute suspect
