crimeid,monthvalue,reportedby,outcometype,latitude,fallswithin,locationvalue
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucesetrshire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Investigtion complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Formal action is not ni the public interest,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
4be5781f84ffe84ec9d7a7e0f49b08701af2e6251a4e549600199994e480b655,2023-05,Gloucestershire rConstabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gluocestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Local resolution,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2032-05,Gloucestershire Coonstabulary,Formal action is not in the public interest,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.881556,Gloucestershire Constabulary,On or near Hulbert Crescent
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershxire Constabulary,Unable to prosecute suspect,51.714753,Gloucestershire Constabulary,On or near Bingham Close
1a792b6bd566219e8d28be917da537bd88ec0e81bbdd33fc86e63a7a6bb07f23,2023-05,Gloucestershire Constabulary,Uable to prosecute suspect,51.852559,Gloucestershire Constabulary,On or near Victory Road
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.85566,Gloucestershire Constabulary,On or near St Paul's Road
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucesktershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Local resolutioqn,51.74439,Gloucestershire Constabulary,On or near Hill Top Close
e05a5f016e4dfce221d460b0c3fc786de8c462be10d7e4cfb895217c47cd3e30,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.949346,Gloucestershire Constabulary,On or near Bushcombe Lane
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.826612,Gloucestershire Constabulary,On or near Arundel Close
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershirpe Constabulary,Unable to prosecute suspect,51.927976,Gloucestershire Constabulary,On or near
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.689876,Gloucestershire Constabulary,On or near Crawley Lane
e05a5f016e4dfce221d460b0c3fc786de8c462be10d7e4cfb895217c47cd3e30,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.690118,Gloucestershire Constabulary,On or near Alexandra Close
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.918066,Gloucestershire Constabulary,On or near
0a916ffc0207a139b5b814de594184a2ab31b08719ca7c491c2b57545fd2cea9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.845583,Gloucestershire Constabulary,On or near Medway Crescent
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2k023-05,Gloucesmtershire Constabulary,Unable to prosecute suspect,51.641945,Gloucestershire Constabulary,On or near Northfield Road
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.632678,Gloucestershire Constabulary,On or near Wortley Road
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.826102,Gloucestershire Constabulary,On or near Headley Court
f32c1d12b7c8334f06b3b35606347e9dbb3e1f7a688da0e3fff78857cc4e8693,2023-05,Gloucestershire Constabulary,Suspect charged,51.864813,Gloucestershire Constabulary,On or near
3b1244eb7342376d166d3fae60d04303a449a3133bac31216b1749f203aba53c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.826102,Gloucestnershire Constabulary,On or near Headley Court
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.804662,Gloucestershire Constabulary,On or near Knotgrass Way
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.886683,Gloucestershire Constabulary,On or near Rookery Road
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.629039,Gloucestershire Constabulary,On or near Loop Road
3c35ef44b8bb5734776d030d2097254b104dcf565021ef465d514bde782c34ee,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.858786,Gloucestershire Constabulary,On or near Mannings Road
54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,2023-05,Goucestershire Constabulary,Investigation complete; no suspect identified,51.826102,Gloucestershire Constabulary,On or near Headley Court
1a8ded191121aa59bc9e87388154c44b5bbb21225e3eca1b3df46f0af6b339d4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.887458,Gloucestershire Constabulary,On or near Green Lake Close
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.700566,Gloucestershire Constabulary,On or near Hambidge Lane
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,223-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.748434,Gloucestershire Constabulary,On or near Little Mill Court
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023v-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.857538,Gloucestershire Constabulary,On or near St James Street
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,No location
3b1244eb7342376d166d3fae60d04303a449a3133bac31216b1749f203aba53c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.908163,Gloucestershire Constabulary,On or near Barbridge Road
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspet,51.908163,Gloucestershire Constabulary,On or near Barbridge Road
c2e1050dcfce09e486a262d6be52e383153078d2dcbe6d24deb05a7d70e4a246,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.825426,Gloucestershire Constabulary,On or near Harwell Close
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constkabulary,Further action is not in the public interest,51.893393,Gloucestershire Constabulary,On or near
3b1244eb7342376d166d3fae60d04303a449a3133bac31216b1749f203aba53c,2023-05,Gloucesterashire Constabulary,Investigation complete; no suspect identified,51.918066,Gloucestershire Constabulary,On or near
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.680962,Gloucestershire Constabulary,On or near Forge Road
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Glocuestershire Constabulary,Unable to prosecute suspect,51.865323,Gloucestershire Constabulary,On or near Armscroft Crescent
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-v05,Gloucestershire Constabulary,Unable to prosecute suspect,51.808283,Gloucestershire Constabulary,On or near Railway Road
745877742b2f688e3eaff17aa17081693cf176dca499611a4b24674759d54494,2023-05,Gloucestershire Constabulary,Unable o prosecute suspect,51.866504,Gloucesotershire Constabulary,On or near Mayhill Way
04a1ba815dd141f177926e6f30f9cb45da48f0a234e9e230d3610e985745b4ce,2023-g05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863615,Gloucestershire Constabulary,On or near Eastgate Street
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.825426,Gloucestershire Constabulary,On or near Harwell Close
886614d843fe47fd8f1526fd02a3e3db1b30c9ad1c7e186bf70ec282df52da80,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.862182,Gloucestershire Constabulary,On or nea
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.818832,Gloucestershire Constabulary,On or near Albert Road
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.840786,Gloucestershire Constabulary,On or near School Mews
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.647133,Gloucestershire Constabulary,On or ner Blind Lane
0544e0f44c67af1989a941711b0c1710a9f89caeae9201ff5c1fb18a40b727f9,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865324,Gloucestershire Constabulary,On or near Atherton Cflose
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.865324,Gluocestershire Constabulary,On or near Atherton Close
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.864813,Gloucestershire Constabulary,No location
54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.680151,Gloucestershire Constabulary,On or near Yellow Hundred Close
0e8b2cd080ccf81d4636bdd772104912618192b559ff71c0fed8cadeb65b4d00,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.848077,Gloucestershire Constabulary,On or near Bathurst Road
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.88968,Gloucestershire Constabulary,On or near Marleyfield Close
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.709829,Gloucestershire Constabulary,On or near
54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,2023-05,Gloucestershire Constabulary,Local resolution,51.842686,Gloucestershire Constabulary,On or near Podsmead Road
214303a5e85a8d530b7389fa14d65271458460e8ee2fbed3fb98fc2458025175,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.941939,Gloucestershire Constabulary,On or near Two Hedges Road
0e8b2cd080ccf81d4636bdd772104912618192b559ff71c0fed8cadeb65b4d00,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.881737,Gloucestershire Constabulary,On or near Stamp's Meadow
c77f6d3e955b242eae9024cd9f0994f4e6e1652b65df067a2f81d47455003f93,2023-05,Gloucestershier Constabulary,Unable to prosecute suspect,51.770006,Gloucestershire Constabulary,On or near Gorse Lane
5e2df8a8702f9a23be32108b6d3799960fd654906a3cbbf04821f4ab97e280d4,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.79478,Gloucestershire Constabulary,On or near Bank Close
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.846119,Gloucestershire Constabulary,On or near Usk Way
aa9c11ec404e40f93de36b1ad32d2df483099078f275e62bd33eb2c69120cffb,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.834121,Gloucestershire Constabulary,On or near Greenhill Drive
c2e1050dcfce09e486a262d6be52e383153078d2dcbe6d24deb05a7d70e4a246,2023-r05,Gloucestershire Constabulary,Unable to prosecute suspect,51.834121,Gloucestershire Constabulary,On or near Greenhill Drive
a4d5eb38e89c2b19e0a6f2f957fdb5cdb2d57790e4ae0e0c81ee49b88814731c,2023-05,Gloucestershire Constabulary,Action to be taken bya nother organisation,51.864813,Gloucestershire Constabulary,No location
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.898729,Gloucestershire Constabulary,On or near Grosvenor Street
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,202-305,Gloucejstershire Constabulary,Investigation complete; no suspect identified,51.845642,Gloucestershire Constabulary,On or near Shudrington Road
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.861954,Gloucestershire Constabulary,On or near Brunswick Road
e05a5f016e4dfce221d460b0c3fc786de8c462be10d7e4cfb895217c47cd3e30,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.863077,Gloucestershire Constabulay,On or near
e4c2c218b977e5e96f4e9ea5a293c56e19089e6b7a9e2dc15ff31413c9f3b17a,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.864813,Gloucestershire Constabulary,On or near
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.862698,Gloucestershire Constabulary,On or near Friars Orchard
54096d9aeca058a74450e9e94a3a4e42736787af9d1a1d77d9202ad43d74a685,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.965428,Gloucestershire Constabulary,On or near Tredington Park
b987ed2cb196862f2e17203a92dfddfaae0abe4f330709edfdf14d2d4a7d939c,2023-05,Gloucestershire Constabulary,pUnable to prosecute suspect,51.843666,Gloucestershire Constabulary,On or near Melick Close
f39e2541dad3cbe974967e5da6365ace96623054f86ca8eb2123c3e5effbc942,2023-05,Gloucestershire Constabulary,Local resolution,51.688556,Gloucestershire Constabulary,On or near Shearing Close
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.985026,Gloucestershire Constabulary,On or near Millennium Close
3ffd066d3366c811070b87705a7a9ae361fd98b7f7bb4e0349c371c5d5dcff3e,2023-50,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
e839c5e370716f8e2778e01a313011d9934adf952ac1fdd579666263e20c5a9a,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
111d5a295c5fdfdb9f594a7d789760fa4ffa302ff2eebc7a2af6d5df7f94ccc5,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
1c3e9fc11b832b907c3edfba4da3543054acc3b8512074594391da73c62f9c20,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.901406,Gloucestershire Constabulary,On or near Albion Walk
d840fcfe8c0a38ddaaa473cd4eda3158f27c18df25c52040cf76757ee211df7c,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.747216,Gloucestershire Constabulary,On or near Locking Hill
6f954b5a4335c3590c75e52ba953864bcf311a28c3ef94b9d7612655435f3670,2023-05,Gloucestershire Constabulary,Unable to prosecute suspect,51.747216,Gloucestershire Constabulary,On or near Locking Hill
886614d843fe47fd8f1526fd02a3e3db1b30c9ad1c7e186bf70ec282df52da80,2023-05,Gloucestershire Constabulary,Investigation complete; no suspect identified,51.835234,Gloucestershire Constabulary,On or near
fb93ffac8eec72311b75f078654390c10507f7a9d4768a664ca47f15455dab75,2023-05,Gloucestershire Cnstabulary,Unable to prosecute suspect,51.918042,Gloucestershire Constabulary,On or near
