object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
4648.0,711326.0,2020/12/05 05:00:00+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/12/07 05:00:00+00,7,FIELD
4649.0,717218.0,2021/03/03 05:00:00+00,CHASE BANK,5101 INTERCHANGE WAY,40229.0,2021/03/04 05:00:00+00,7,FIELD
4650.0,703303.0,2020/08/07 03:59:59+00,STANLEY SCHULTZE,849 S 6TH ST,40203.0,2020/08/11 03:59:59+00,7,FIELD
4651.0,711493.0,2020/12/05 05:00:00+00,WAREHOUSE KENTUCKY,2501 MILLERS LN,40216.0,2020/12/09 05:00:00+00,7,FIELD
4652.0,711988.0,2020/12/10 05:0:00+00,DUNDEE TjAVERN,2224 DUNDEE RD,40302.0,2020/12/11 05:00:00+00,7,FIELD
4653.0,711988.0,2020/1b2/10 05:00:00+00,DdUNDEE TAVERN,2z224 DUNDEE RD,40271.0,2020/12/10 05:00:00+00,7,FIELD
4654.0,712314.0,2020/12/11 05:00:00+00,PARKWAY PLACE APTS.,1622 S 13TH STREET,40210.0,2020/12/11 05:00:00+00,7,FIELD
4655.0,713363.0,2020/12/21 05:00:00+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,7,FIELD
4656.0,714446.0,2021/01/06 05:00:00+00,BURGER KING #22793,9512 PRESTON HWY,40229.0,2021/01/07 05:00:00+00,7,FIELD
4657.0,714704.0,2021/01/08 05:00:00+00,DONNA LEE'S HAIR SALON,3228 PORTLAND AVE,40212.0,2021/01/11 05:00:00+00,7,FIELD
4658.0,714901.0,2021/01/09 05:00:00+00,ROOSTERS,7405 PRESTON HWY,40219.0,2021/01/11 05:00:00+00,7,FIELD
4659.0,715020.0,2021/01/12 05:00:00+00,EUROFINS GENOMICS LLC,12701 PLANTSIDE DR,40299.0,2021/01/13 05:00:00+00,7,FIELD
4660.0,715683.0,2021/01/25 05:00:00+00,WALMART #6931,4840 OUTER LOOP,40219.0,2021/01/28 05:00:00+00,7,FIELD
4661.0,715788.0,2021/01/29 05:00:00+00,A CHEAPER LOCKSMITH,12342 SHELBYVILLE RD,40243.0,2021/02/01 05:00:00+00,7,FIELD
4662.0,716055.0,2021/02/04 05:00:00+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2021/02/04 05:00:00+00,7,FIELD
4663.0,716496.0,2021/02/16 05:00:00+00,BEECHWOOD BAPTIST CHURCH,201 BILTMORE RD,40207.0,2021/03/21 03:59:59+00,7,FIELD
4664.0,717106.0,2021/03/01 05:00:00+00,SYRIAN GRILL,3325 BARDSTOWN RD STE 103,40218.0,2021/03/02 05:00:00+00,7,FIELD
4665.0,718639.0,2021/03/29 03:59:59+00,AUTO MART,5357 DIXIE HWY,40258.0,2021/04/01 03:59:59+00,7,FIELD
4666.0,718825.0,2021/03/30 03:59:59+00,CHRISTI'S CAFE,12810 DIXIE HWY,40272.0,2021/03/30 03:59:59+00,7,FIELD
4667.0,719919.0,2021/04/20 03:59:59+00,WAFFLE HOUSE #1001,12923 SHELBYVILLE RD,40243.0,2021/04/22 03:59:59+00,7,FIELD
4668.0,720612.0,2021/04/30 03:59:59+00,FIRST WATCH,2225 TAYLORSVILLE RD,40205.0,2021/05/04 03:59:59+00,7,FIELD
4669.0,715026.0,2021/01/12 05:00:00+00,THE RED CROSS,291 N HUBBARDS LN UNIT 170,40207.0,2021/02/05 05:00:00+00,7,FIELD
4670.0,715210.0,2021/01/15 05:00:00+00,BAPTIST HEALTH MILESTONE WELLNESS CENTER,750 CYPRESS STATION DR,40207.0,2021/01/15 05:00:00+00,7,FIELD
4671.0,715464.0,2021/01/22 05:00:00+00,T.J. MAXX,4601A OUTER LOOP,40219.0,2021/01/25 05:00:00+00,7,FIELD
4672.0,715832.0,2021/01/29 05:00:00+00,JERRY GREEN & FRIENDS,2800 BRECKENRIDGE LN,40220.0,2021/02/06 05:00:00+00,7,FIELD
4673.0,715841.0,2021/01/29 05:00:00+00,BOB EVANS #437,11800 STANDIFORD PLAZA DR,40229.0,2021/02/07 05:00:00+00,7,FIELD
4674.0,716258.0,2021/02/06 05:00:00+00,SONIC DRIVE-IN,11810 STANDIFORD PLAZA DR,40229.0,2021/02/08 05:00:00+00,7,FIELD
4675.0,716427.0,2021/02/11 05:00:00+00,KIA STORE,7301 NEW LAGRANGE RD,40222.0,2021/02/12 05:00:00+00,7,FIELD
4676.0,716434.0,2021/02/11 05:00:00+00,MCDONALD'S,520 N 22ND ST,40203.0,2021/02/16 05:00:00+00,7,FIELD
4677.0,716678.0,2021/02/22 05:0q0:00+00,FIBRWORKS,231 BRENNEN BUSINESS CT,40326.0,2021/02/26 05:00:00+00,7,FIELD
4678.0,717381.0,2021/03/05 05:00:00+00,EXHALE YOGA,9204 TAYLORSVILLE RD #202,40299.0,2021/04/23 03:59:59+00,7,FIELD
4679.0,717406.0,2021/03/08 05:00:00+00,MIDDLETOWN AUTO GLASS & UPHOLSTERY INC,204 OLD HARRODS CREEK CR,40223.0,2021/03/08 05:00:00+00,7,FIELD
4680.0,717447.0,2021/03/08 05:00:00+00,FABRICATED METALS,6315 KENJOY DR,40219.0,2021/03/08 05:00:00+00,7,FIELD
4681.0,718285.0,2021/03/23 03:59:59+00,LOUISVILLE ATHLETIC CLUB,9451 WESTPORT RD,40241.0,2021/04/01 03:59:59+00,7,FIELD
4682.0,718974.0,2021/04/01 03:59:59+00,HARMONIOUS ROOTS HAIR SALON,1300 ENVOY CIRCLE STE 1303,40299.0,2021/04/02 03:59:59+00,7,FIELD
4683.0,719079.0,202/104/02 03:59:59+00,VWF POST 2921,9202 S 7TH ST,40272.0,2021/04/06 03:59:59+00,7,FIELD
4684.0,717431.0,2021/03/08 05:00:00+00,MCDONALD'S #4924,3100 POPLAR LEVEL RD,40219.0,2021/03/08 05:00:00+00,7,FIELD
4685.0,719213.0,2021/04/06 03:59:59+00,MCDONALD'S #3975,12341 SHELBYVILLE RD,40243.0,2021/04/07 03:59:59+00,7,FIELD
4686.0,703724.0,2020/08/14 03:59:59+00,CRUNCH FITNESS,6801 DIXIE HWY,40258.0,2020/09/22 03:59:59+00,7,FIELD
4687.0,719813.0,2021/04/19 03:59:59+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2021/04/21 03:59:59+00,7,FIELD
4688.0,703806.0,2020/08/15 03:59:59+00,KANSAI JAPANESE STEAKHOUSE,1850 S HURSTBOURNE PKWY,40220.0,2020/08/15 03:59:59+00,7,FIELD
4689.0,720173.0,2021/04/23 03:59:59+00,FIRST WATCH,2225 TAYLORSVILLE RD,40205.0,2021/05/03 03:59:59+00,7,FIELD
4690.0,703859.0,2020/08/15 03:59:59+00,CRACKER BARREL #417,2701 CRITTENDEN DR,40209.0,2020/08/18 03:59:59+00,7,FIELD
4691.0,720765.0,2021/05/04 03:59:59+00,DAWN FOODS,212 EILER AVENUE,40214.0,2021/05/04 03:59:59+00,7,FIELD
4692.0,703884.0,2020/08/17 03:59:59+00,DAIRY QUEEN,5516 NATIONAL TURNPIKE,40214.0,2020/09/02 03:59:59+00,7,FIELD
4693.0,702229.0,2020/07/27 03:59:59+00,YOKI BUFFET,1700 ALLIANT AVE,40299.0,2020/07/28 03:59:59+00,7,FIELD
4694.0,704058.0,2020/08/24 03:59:59+00,RADIAL,7700 TRADE PORT DR,40258.0,2020/09/29 03:59:59+00,7,FIELD
4695.0,702616.0,2020/07/30 03:59:59+00,BRIGHT START J-TOWN,9810 TAYLORSVILLE RD,40299.0,2020/07/31 03:59:59+00,7,FIELD
4696.0,704170.0,2020/08/22 03:59:59+00,HOBBY LOBBY,7500 JEFFERSON BLVD,40219.0,2020/08/22 03:59:59+00,7,FIELD
4697.0,702783.0,2020/08/03 03:59:59+00,LYNDIA R WILLIS SALON,2850 FRANKFORT AVE,40206.0,2020/08/27 03:59:59+00,7,FIELD
4698.0,704449.0,2020/08/28 03:59:59+00,STEAK N SHAKE #702,4545 OUTER LOOP,40219.0,2020/09/01 03:59:59+00,7,FIELD
4699.0,702787.0,2020/08/03 03:59:59+00,GIMME A $5- DISCOUNT STORE,3417 BRECKENRIDGE LN,40220.0,2020/08/18 03:59:59+00,7,FIELD
4700.0,704541.0,2020/08/29 03:59:59+00,CIRCLE K #4700110,3001 FERN VALLEY RD,40213.0,2020/08/29 03:59:59+00,7,FIELD
4701.0,703124.0,2020/07/25 03:59:59+00,QDOBA #2029,1500 BARDSTOWN RD,40205.0,2020/07/25 03:59:59+00,7,FIELD
4702.0,704570.0,2020/08/29 03:59:59+00,PETSMART,4601 OUTER LOOP,40219.0,2020/08/29 03:59:59+00,7,FIELD
4703.0,703359.0,2020/08/07 03:59:59+00,JEFFERSON MALL,4801 OUTER LOOP,40219.0,2020/08/31 03:59:59+00,7,FIELD
4704.0,703536.0,2020/08/11 03:59:59+00,NAPA AUTO PARTS,231 E COLLEGE ST,40203.0,2020/08/13 03:59:59+00,7,FIELD
4705.0,703648.0,2020/08/13 03:59:59+00,SAYERS CLASSICAL ACADEMY,7709 BARDSTOWN RD,40291.0,2020/08/14 03:59:59+00,7,FIELD
4706.0,703791.0,2020/08/16 03:59:59+00,MOBY DICK,2700 S 3RD ST,40208.0,2020/08/18 03:59:59+00,7,FIELD
4707.0,703883.0,2020/08/17 03:59:59+00,MCDONALD'S,207 W BROADWAY,40202.0,2020/08/20 03:59:59+00,7,FIELD
4708.0,703885.0,2020/08/17 03:59:59+00,BRASSERIE PROVENCE,150 N HURSTBOURNE PKWY,40222.0,2020/08/19 03:59:59+00,7,FIELD
4709.0,704014.0,2020/08/19 03:59:59+00,NORTON'S PAVILION,315 E BROADWAY,40202.0,2020/08/21 03:59:59+00,7,FIELD
4710.0,704458.0,2020/08/29 03:59:59+00,HARRODS CREEK TAVERN,6313 RIVER RD,40059.0,2020/09/03 03:59:59+00,7,FIELD
4711.0,704902.0,2020/09/08 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/09/16 03:59:59+00,7,FIELD
4712.0,705108.0,2020/09/10 03:59:59+00,CIRCLE K #4700076,4100 DIXIE HWY,40216.0,2020/09/14 03:59:59+00,7,FIELD
4713.0,705263.0,2020/09/14 03:59:59+00,SUBWAY,1229 GOSS AVE,40217.0,2020/09/15 03:59:59+00,7,FIELD
4714.0,705385.0,2020/09/16 03:59:59+00,DOLLAR TREE #5138,3600 SPRINGHURST BLVD,40241.0,2020/10/02 03:59:59+00,7,FIELD
4715.0,705399.0,2020/09/16 03:59:59+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/10/06 03:59:59+00,7,FIELD
4716.0,705928.0,2020/09/28 03:59:59+00,DENNY'S,434 EASTERN PKWY,40217.0,2020/09/29 03:59:59+00,7,FIELD
4717.0,706232.0,2020/09/30 03:59:59+00,SMOOTHIE KING #716,3925 SHELBYVILLE RD,40207.0,2020/10/01 03:59:59+00,7,FIELD
4718.0,706239.0,2020/10/0 203:59:59+00,ICNTAS,3916 OAKLWAN DR,40284.0,2020/10/03 03:59:59+00,7,FIELD
4719.0,706241.0,2020/10/02 0t3:59:59+00,UMMIT HEIGHTS PARENTS OUT PROGRAM,740 0OUTER LOOP,40312.0,2020/10/12 03:59:59+00,7,FIELD
4720.0,704606.0,2020/09/01 03:59:59+00,TELEPERFORMANCE USA,9721 ORMSBY STATION RD,40223.0,2020/09/17 03:59:59+00,7,FIELD
4721.0,704623.0,2020/09/01 03:59:59+00,PENN STATION,2407A BROWNSBORO RD,40207.0,2020/09/02 03:59:59+00,7,FIELD
4722.0,704954.0,2020/09/08 03:59:59+00,KINE HAIR BRAIDING SALON,2207 HEATHER LANE,40218.0,2020/09/11 03:59:59+00,7,FIELD
4723.0,705157.0,2020/09/11 03:59:59+00,DELTA GYM,2500 PORTLAND AVE,40212.0,2020/10/22 03:59:59+00,7,FIELD
4724.0,705384.0,2020/09/16 03:59:59+00,AYA FOOD MART,438 N 28TH ST,40212.0,2020/09/17 03:59:59+00,7,FIELD
1.0,698107.0,2020/05/21 04:00:00+00,GOODWILL,12616 TAYLORSVILLE RD,40299.0,2020/05/26 04:00:00+00,4,SURVEY
2.0,699365.0,2020/06/15 04:00:00+00,TACO BELL,9102 TAYLORSVILLE RD,40299.0,2020/06/16 04:00:00+00,4,SURVEY
3.0,700769.0,2020/07/04 04:00:00+00,BREWSKEES,5507 VALLEY STATION RD,40272.0,2020/11/06 05:00:00+00,4,SURVEY
4.0,700971.0,2020/07/11 04:00:00+00,FRANKFORT AVENUE BEER DEPOT,3204 FRANKFORT AVE,40206.0,2020/07/11 04:00:00+00,4,SURVEY
5.0,702689.0,2020/07/25 04:00:00+00,GREAT FLOOD BREWING COMPANY,12717 SHELBYVILLE RD,40243.0,2020/07/25 04:00:00+00,4,SURVEY
6.0,704623.0,2020/09/01 04:00:00+00,PENN STATION,2407A BROWNSBORO RD,40207.0,2020/09/16 04:00:00+00,4,SURVEY
6.0,708932.0,2020/11/03 05:00:00+00,U OF L CATERING SERVICES (SAC),2100 S FLOYD ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
5.0,708933.0,2020/11/03 05:00:00+00,4TH & CARDINAL FOOD MART,1927 S 4TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
2.0,708934.0,2020/11/03 05:00:00+00,INSOMNIA COOKIES,1913 S 4TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
10.0,708936.0,2020/11/03 05:00:00+00,MAIRA MEDITERRANEAN GRILL,1907 S 4TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
10.0,708937.0,2020/11/03 05:00:00+00,QDOBA #2713,1832 S 3RD ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
12.0,708938.0,2020/11/03 05:00:00+00,MT FUJI,309 W CARDINAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SURVEY
6.0,708939.0,2020/11/03 05:00:00+00,NOODLES & COMPANY,319 W CARDINAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SURVEY
14.0,708941.0,2020/11/03 05:00:00+00,COMFY COW,339 W CARDINAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SURVEY
6.0,708942.0,2020/11/03 05:00:00+00,JIMMY JOHN'S,341 W CARDINAL BLVD,40208.0,2020/11/03 05:00:00+00,4,SURVEY
16.0,708943.0,2020/11/03 05:00:00+00,ZAM ZAM COFFEE,1808 BERRY BLVD,40215.0,2020/11/03 05:00:00+00,4,SURVEY
3.0,708947.0,2020/11/03 05:00:00+00,ANGILO'S PIZZA,1725 BERRY BLVD,40215.0,2020/11/03 05:00:00+00,4,SURVEY
18.0,708948.0,2020/11/03 05:00:00+00,C&L DON'T NEED NO SAUCE BBQ,2511 S 7TH ST,40208.0,2020/11/03 05:00:00+00,4,SURVEY
19.0,709085.0,2020/11/03 05:00:00+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/11/03 05:00:00+00,4,SURVEY
4.0,709252.0,2020/11/03 05:00:00+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/11/03 05:00:00+00,4,SURVEY
6.0,709254.0,2020/11/03 05:00:00+00,MCDONALD'S #6891,10411 DIXIE HWY,40272.0,2020/11/03 05:00:00+00,4,SURVEY
22.0,709255.0,2020/11/03 05:00:00+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/11/03 05:00:00+00,4,SURVEY
2.0,709256.0,2020/11/03 05:00:00+00,MCDONALD'S #35,6701 DIXIE HWY,40258.0,2020/11/04 05:00:00+00,4,SURVEY
19.0,708954.0,2020/11/04 05:00:00+00,D NALLEY'S,970 S 3RD ST,40203.0,2020/11/04 05:00:00+00,4,SURVEY
16.0,709258.0,2020/11/04 05:00:00+00,MG'S PRIMETIME CAFE,7017 GLOBAL DR,40258.0,2020/11/04 05:00:00+00,4,SURVEY
4.0,709259.0,2020/11/04 05:00:00+00,KHALIL'S,10966 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
27.0,709274.0,2020/11/04 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/11/04 05:00:00+00,4,SURVEY
28.0,709972.0,2020/11/04 05:00:00+00,HILTON GARDEN INN,9850 PARK PLAZA AVE,40241.0,2020/11/04 05:00:00+00,4,SURVEY
29.0,709993.0,2020/11/04 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/11/04 05:00:00+00,4,SURVEY
30.0,709998.0,2020/11/04 05:00:00+00,WALGREENS #6171,5900 TIMBER RIDGE DR,40059.0,2020/11/04 05:00:00+00,4,SURVEY
31.0,709999.0,2020/11/04 05:00:00+00,DOLLAR TREE #2410,9206 WESTPORT RD,40242.0,2020/11/04 05:00:00+00,4,SURVEY
16.0,708965.0,2020/11/05 05:00:00+00,ACE'S SLUSHIE WORLD,1821 W BROADWAY,40203.0,2020/11/05 05:00:00+00,4,SURVEY
16.0,708968.0,2020/11/05 05:00:00+00,SAM'S FAST FOOD 2,1785 W OAK ST,40210.0,2020/11/05 05:00:00+00,4,SURVEY
22.0,708971.0,2020/11/05 05:00:00+00,SAFIER MEDITERRANEAN DELI,641 S 4TH ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
12.0,708972.0,2020/11/05 05:00:00+00,SICILIAN PIZZA & PASTA,627 S 4TH ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
36.0,708973.0,2020/11/05 05:00:00+00,BRIAN'S DELI/SUYONG KIM,531 S 4TH ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
37.0,704623.0,2020/11/05 05:00:00+00,WORLD FOOD MARKET,737 S 8TH ST,40203.0,2020/11/05 05:00:00+00,4,SURVEY
38.0,709368.0,2020/11/05 05:00:00+00,TIM PAGE BBQ,2922 TAYLOR BLVD,40208.0,2020/11/05 05:00:00+00,4,SURVEY
29.0,708976.0,2020/11/05 05:00:00+00,SABOR LATINO,1273 S BROOK ST,40203.0,2020/11/05 05:00:00+00,4,SURVEY
5.0,700971.0,2020/11/05 05:00:00+00,HOME RUN BURGER,303 W CARDINAL BLVD,40208.0,2020/11/05 05:00:00+00,4,SURVEY
30.0,708982.0,2020/11/05 05:00:00+00,BUCK'S,425 W ORMSBY AVE,40203.0,2020/11/05 05:00:00+00,4,SURVEY
42.0,708947.0,2020/11/05 05:00:00+00,VIRTUE,103 W OAK ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY
1.0,709258.0,2020/11/05 05:00:00+00,610 MAGNOLIA,610 W MAGNOLIA ST,40208.0,2020/11/05 05:00:00+00,4,SURVEY
4.0,708989.0,2020/11/05 05:00:00+00,MAGNOLIA BAR & GRILL,1398 S 2ND ST,40208.0,2020/11/05 05:00:00+00,4,SURVEY
12.0,709260.0,2020/11/05 05:00:00+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
3.0,709261.0,2020/11/05 05:00:00+00,CARRETA TWO,10105 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
27.0,709263.0,2020/11/05 05:00:00+00,MR GATTI'S,10035 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
1.0,709266.0,2020/11/05 05:00:00+00,EL COMAL TAQUERIA,9609 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY
10.0,709267.0,2020/11/05 05:00:00+00,FRISCH'S BIG BOY #201,7401 DIXIE HWY,40258.0,2020/11/05 05:00:00+00,4,SURVEY
3.0,709269.0,2020/11/05 05:00:00+00,BUFFALO WILD WINGS,6801 DIXIE HWY,40258.0,2020/11/05 05:00:00+00,4,SURVEY
12.0,709347.0,2020/11/09 05:00:00+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/11/09 05:00:00+00,4,SURVEY
22.0,709350.0,2020/11/09 05:00:00+00,DERBY CITY PIZZA,5603 GREENWOOD RD,40258.0,2020/11/09 05:00:00+00,4,SURVEY
29.0,708954.0,2020/11/09 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/11/09 05:00:00+00,4,SURVEY
28.0,708948.0,2020/11/09 05:00:00+00,CIRCLE K #4703325,9737 3RD STREET RD,40272.0,2020/11/09 05:00:00+00,4,SURVEY
55.0,699365.0,2020/11/09 05:00:00+00,RED TOP,1127 LOGAN ST,40204.0,2020/11/09 05:00:00+00,4,SURVEY
10.0,709369.0,2020/11/09 05:00:00+00,ATRIUM BREWING,1154 LOGAN ST,40204.0,2020/11/09 05:00:00+00,4,SURVEY
12.0,713154.0,2020/11/09 05:00:00+00,TWO LANE LIQUOR & BAR,9702 ARDSTOWN RD,40291.0,2020/11/09 05:00:00+00,4,SURVEY
18.0,713154.0,2020/11/09 05l:00:00+00,WTO LANE LIQUOR & BAR,9702 BARDSTOWN RD,40351.0,2020/11/09 05:00:00+00,4,SURVEY
18.0,709972.0,2020/11/10 05:00:00+00,RECBAR,10301 TAYLORSVILLE RD,40299.0,2020/11/10 05:00:00+00,4,SURVEY
60.0,708941.0,2020/11/10 05:00:00+00,MICHAELS,1955 S.HURSTBOURNE PKWY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
22.0,708861.0,2020/11/10 05:00:00+00,PETCO,1963 S. HURSTBOURNE PKWY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
6.0,708899.0,2020/11/10 05:00:00+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
55.0,709972.0,2020/11/10 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
29.0,708902.0,2020/11/10 05:00:00+00,DISTRICT 6,3930 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
36.0,708903.0,2020/11/10 05:00:00+00,DIAMOND STREET GRUB & HOPS,3922 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY
18.0,708904.0,2020/11/10 05:00:00+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/11/10 05:00:00+00,4,SURVEY
2.0,708903.0,2020/11/10 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/11/10 05:00:00+00,4,SURVEY
68.0,699365.0,2020/11/10 05:00:00+00,HILLCREST TAVERN,3212 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY
69.0,704623.0,2020/11/10 05:00:00+00,PARLOUR ON FRANKFORT,2636 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY
10.0,708910.0,2020/11/10 05:00:00+00,BOURBON'S BISTRO,2255 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY
3.0,708911.0,2020/11/10 05:00:00+00,MELLWOOD TAVERN,1801 BROWNSBORO RD,40206.0,2020/11/10 05:00:00+00,4,SURVEY
2.0,709029.0,2020/11/10 05:00:00+00,PIZZA DONISI,1394 S 2ND ST,40208.0,2020/11/10 05:00:00+00,4,SURVEY
27.0,709030.0,2020/11/10 05:00:00+00,WHITE CASTLE #15,700 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
29.0,709032.0,2020/11/10 05:00:00+00,CHINA BISTRO II,234 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
5.0,709033.0,2020/11/10 05:00:00+00,FALAFEL OASIS,226 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
10.0,709034.0,2020/11/10 05:00:00+00,ADA'S KITCHEN,214 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY
77.0,708939.0,2020/11/10 05:00:00+00,TACO BELL,1801 S BROOK ST,40208.0,2020/11/10 05:00:00+00,4,SURVEY
27.0,709194.0,2020/11/10 05:00:00+00,INDI'S RESTAURANT,3820 W MARKET ST,40212.0,2020/11/10 05:00:00+00,4,SURVEY
6.0,709195.0,2020/11/10 05:00:00+00,MCDONALD'S,2720 W BROADWAY,40211.0,2020/11/10 05:00:00+00,4,SURVEY
22.0,709196.0,2020/11/10 05:00:00+00,RALLY'S,2130 W BROADWAY,40211.0,2020/11/10 05:00:00+00,4,SURVEY
30.0,709199.0,2020/11/10 05:00:00+00,RALLY'S,4401 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY
12.0,709200.0,2020/11/10 05:00:00+00,INDI'S RESTAURANT,4419 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY
12.0,709203.0,2020/11/10 05:00:00+00,MOBY DICK,4421 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY
5.0,709276.0,2020/11/10 05:00:00+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/11/10 05:00:00+00,4,SURVEY
14.0,709286.0,2020/11/10 05:00:00+00,HIGHVIEW ICE CREAM & COFFEE,7525 OUTER LOOP,40228.0,2020/11/10 05:00:00+00,4,SURVEY
12.0,709296.0,2020/11/10 05:00:00+00,SUBWAY #6345,7531 OUTER LOOP,40228.0,2020/11/24 05:00:00+00,4,SURVEY
3.0,708948.0,2020/11/10 05:00:00+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/11/10 05:00:00+00,4,SURVEY
88.0,708932.0,2020/11/10 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/11/24 05:00:00+00,4,SURVEY
36.0,709322.0,2020/11/10 05:00:00+00,CHINA CHEF,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY
90.0,708947.0,2020/11/10 05:00:00+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY
30.0,699365.0,2020/11/10 05:00:00+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY
10.0,709348.0,2020/11/10 05:00:00+00,ARBY'S #5412,6216 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY
18.0,708933.0,2020/11/10 05:00:00+00,EL NOPAL,6300 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY
2.0,709353.0,2020/11/10 05:00:00+00,MOBY DICK,6332 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY
95.0,708932.0,2020/11/10 05:00:00+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
2.0,709356.0,2020/11/10 05:00:00+00,SMALL STEPS CHILDCARE,7406 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY
27.0,709357.0,2020/11/10 05:00:00+00,GRAB & GO,10501 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
18.0,709255.0,2020/11/10 05:00:00+00,CHONG GARDEN KY,10341 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
36.0,709085.0,2020/11/10 05:00:00+00,FAZOLI'S,10307 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
22.0,709361.0,2020/11/10 05:00:00+00,DOLLAR TREE #5046,10309 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY
5.0,710092.0,2020/11/12 05:00:00+00,GRACIOUS PLENTY,9207 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY
29.0,710095.0,2020/11/12 05:00:00+00,BLACKSTONE GRILLE,9521 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY
30.0,709260.0,2020/11/13 05:00:00+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/11/13 05:00:00+00,4,SURVEY
