peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
60,1785,*,*,*,*,79,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
425,14190,32,1,664,*,5.9,25
40,1185,*,3,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
70,2210,*,*,*,*,84,*
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
100,3340,4,8,35,*,6.3,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,75,*,*,*,*,*,*
40,1850,*,50,*,*,*,*
445,13495,27,1,460,*,55.4,*
95,2940,*,15,*,*,27.1,*
40,1645,*,2,*,*,80.9,5
*,30,*,*,*,*,*,*
105,3260,*,5,*,*,16.8,5
220,6650,*,14,*,*,70.7,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
105,3415,*,93,*,*,11.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
170,6760,*,*,*,*,54.3,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
825,45460,24,1,522,20,14,*
*,*,*,*,*,*,*,*
70,2175,43,2,38,*,79.2,5
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
815,25215,*,13,*,5,25.8,25
*,*,*,*,*,*,*,*
5,300,*,*,*,*,70,*
*,30,*,*,*,*,*,*
95,2860,*,5,*,*,87.6,5
55,2415,-,1,-,*,15.9,*
570,27110,4,18,101,*,50.8,35
55,2030,2,3,96,*,23.4,*
130,4060,*,11,*,*,33.3,*
250,9645,*,111,*,*,*,*
*,30,*,*,*,*,*,*
10,375,*,*,*,*,58.3,*
*,90,*,*,*,*,*,*
*,270,*,*,*,*,66.7,*
*,30,*,*,*,*,*,*
-,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
45,1425,*,1,*,*,12.2,*
*,30,*,*,*,*,*,*
30,1725,*,*,*,*,15.5,*
*,30,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,25,*,*,*,*,*,*
5,205,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,100,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
60,1805,23,17,23,*,78.3,*
20,945,*,*,*,*,51.6,*
420,14995,14,1,175,*,4.6,15
5,530,*,*,*,*,35.3,*
80,3385,-,*,-,*,4.4,*
*,60,*,*,*,*,*,*
25,1600,*,1,*,*,30.9,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
60,1905,*,*,*,*,80,*
*,*,*,*,*,*,*,*
20,710,*,*,*,*,100,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
665,20405,10,27,74,*,4.1,5
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
325,10405,9,43,139,*,92.3,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,380,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
55,1930,*,*,*,*,54.5,*
15,395,-,3,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,195,*,*,*,*,*,*
*,*,*,*,*,*,*,*
15,550,*,8,*,5,27.8,10
10,345,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,3950,3,1,23,*,39.1,*
17671,573089,126,1,838,239,62.8,465
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
80,2865,*,40,*,*,67.9,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,475,*,*,*,*,50,*
5,205,*,1,*,*,*,*
*,105,*,*,*,*,*,*
*,*,*,*,*,*,*,*
100,3055,2,61,187,*,25.2,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,240,*,*,*,*,75,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
65,4345,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
170,5275,*,26,*,*,35.5,10
*,*,*,*,*,*,*,*
70,8580,*,*,*,*,62.2,*
*,45,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,630,*,*,*,*,*,*
130,4150,*,11,*,*,33.3,*
95,4360,56,36,202,*,28.2,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
80,4025,*,*,*,*,61.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,80,*,*,*,*,*,*
*,*,*,*,*,*,*,*
65,2680,*,41,*,*,29.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,1525,*,18,*,*,*,*
2915,89070,68,-,293,15,4.7,125
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
15,500,*,*,*,*,*,*
335,10270,40,1,238,*,61.1,15
3580,110060,31,-,821,20,14.3,120
*,30,*,*,*,*,*,*
20,975,-,365,-,*,30,*
-,*,*,*,*,*,*,*
*,270,*,*,*,*,66.7,*
5,270,*,1,*,*,*,*
*,65,*,*,*,*,*,*
*,*,*,*,*,*,*,*
390,12245,*,1,*,5,92.2,10
*,30,-,*,-,*,*,*
*,30,*,*,*,*,*,*
35,945,*,*,*,*,41.2,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
760,22995,*,4,*,15,36,25
130,4050,*,25,*,*,17.5,*
-,10,*,*,*,*,*,*
350,12525,*,200,*,*,66.3,*
*,30,*,*,*,*,*,*
115,3970,16,1,98,*,9.6,10
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
110,3690,-,3,-,*,*,*
*,30,*,*,*,*,*,*
600,30030,7,2,431,*,0.5,10
*,90,*,*,*,*,*,*
-,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1350,*,*,*,*,20,*
*,30,*,*,*,*,*,*
190,5760,*,2,*,*,71.6,*
50,1665,*,29,*,*,38.2,5
115,4030,*,104,*,*,15.1,5
*,30,*,*,*,*,*,*
*,260,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
625,25310,8,1,852,*,72.7,35
195,5930,*,1,*,*,45.2,5
240,7125,22,86,506,*,9.9,5
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1185,6,*,7,*,*,*
20,810,*,*,*,*,66.7,*
45,1445,*,1,*,*,12.8,15
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
90,2710,*,*,*,*,98.9,*
*,*,*,*,*,*,*,*
80,2435,*,7,*,*,28.7,5
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3110,-,38,-,*,*,5
*,30,*,*,*,*,*,*
*,25,-,*,-,*,*,*
*,30,*,*,*,*,*,*
110,3400,*,4,*,*,39.1,5
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
195,9215,36,9,101,*,20.4,*
*,30,*,*,*,*,*,*
5,300,*,*,*,*,70,*
*,30,*,*,*,*,*,*
115,3455,*,15,*,*,46.6,*
*,30,*,*,*,*,*,*
70,2195,*,1,*,*,48,*
*,30,-,*,-,*,*,*
5,275,*,*,*,*,*,*
*,55,*,*,*,*,*,*
65,2105,*,3,*,*,16.7,*
*,30,*,*,*,*,*,*
5,105,*,*,*,*,100,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
65,2135,*,*,*,*,23.9,*
45,1345,*,1,*,*,*,5
*,30,*,*,*,*,*,*
60,5270,*,*,*,*,11.7,*
140,4615,3,*,53,*,19.4,*
*,30,*,*,*,*,*,*
35,1195,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,330,*,*,*,*,54.5,*
*,175,*,186,*,*,*,*
120,3700,*,58,*,*,69.1,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
5,555,*,1,*,*,*,*
*,*,*,*,*,*,*,*
25,840,*,*,*,*,50,*
*,*,*,*,*,*,*,*
5400,212765,35,-,505,20,12.9,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,330,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
330,10275,12,1,8,15,64.5,15
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,4150,7,1,94,*,15.3,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
50,1960,-,3,-,*,68.2,*
*,*,*,*,*,*,*,*
30,960,*,*,*,*,77.4,*
290,11030,9,24,546,*,5.1,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
40,1460,*,-,*,*,34.8,*
10,360,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,*,*,*,*,*,*,*
370,17370,56,23,624,10,17.2,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
15,415,*,*,*,*,78.6,*
*,30,*,*,*,*,*,*
345,14170,5,49,57,*,1.7,15
100,3305,*,-,*,*,27.8,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
210,6860,3,1,45,*,3.9,5
-,*,*,*,*,*,*,*
95,2945,*,1,*,*,*,*
200,13875,6,2,153,5,11.1,*
*,60,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,910,*,*,*,*,21.2,*
120,3425,5,29,318,*,75.4,10
135,7910,2,1,84,*,73.7,*
*,*,*,*,*,*,*,*
5,270,*,*,*,*,55.6,*
25,650,*,*,*,*,75,*
10,2275,*,1,*,*,*,*
*,240,*,*,*,*,*,*
100,3210,5,39,29,*,6,5
*,1660,*,*,*,*,60,*
-,*,*,*,*,*,*,*
3270,101545,24,1,107,*,1.2,125
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
650,20195,*,*,*,*,50.1,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,860,*,*,*,*,63.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,100,*,*,*,*,*,*
*,*,*,*,*,*,*,*
75,2195,39,2,48,*,38.7,*
*,60,*,*,*,*,*,*
35,1220,*,*,*,*,63.4,*
550,21650,1,2,45,*,7.5,*
10,610,*,41,*,*,*,*
*,30,*,*,*,*,*,*
50,1595,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
2030,73550,68,-,503,30,35.9,*
50,1970,*,1,*,*,*,*
1525,48340,21,1,246,*,1.8,110
*,30,*,*,*,*,*,*
410,12860,7,2,149,*,7.7,15
45,1305,*,*,*,*,88.6,*
*,30,*,*,*,*,*,*
165,5215,4,1,1,*,26.2,15
40,1270,*,*,*,*,23.8,*
*,30,*,*,*,*,*,*
20,630,*,*,*,*,*,*
30,1635,*,*,*,*,29.8,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,6150,1,4,6,*,17.5,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
45,1690,4,5,26,*,9.7,10
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,100,*,*,*,*,*,*
20,735,*,48,*,*,50,5
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,1270,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,900,*,*,*,*,96.8,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
25,1060,*,*,*,*,34.3,*
*,150,*,*,*,*,*,*
2370,92250,16,-,613,*,52.3,105
495,15650,2,14,38,*,50.2,15
*,*,*,*,*,*,*,*
200,8310,*,92,*,*,32.3,*
15,500,*,*,*,*,*,*
*,*,*,*,*,*,*,*
175,5100,5,38,162,*,78,5
35,1160,2,4,0,*,14.3,*
15,535,*,*,*,*,*,*
215,6555,*,19,*,*,38.8,*
*,*,*,*,*,*,*,*
80,2905,*,*,*,*,26.5,*
125,3765,*,*,*,*,18,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
95,3960,43,*,422,*,5.2,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
1065,32365,14,1,151,10,17.7,35
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
35,1290,*,35,*,*,30,10
5,405,*,*,*,*,*,*
20,770,*,2,*,*,21.7,20
*,30,*,*,*,*,*,*
20,680,*,*,*,*,83.3,*
35,1200,10,1,21,*,80,10
*,60,*,*,*,*,*,*
*,265,*,31,*,*,100,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
765,24890,5,170,301,*,6.3,20
*,*,*,*,*,*,*,*
485,15070,*,1,*,*,25.7,*
5,195,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
120,3770,7,9,157,*,12.9,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
310,10310,20,6,385,5,44.7,15
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
90,3125,*,160,*,*,24.3,5
15,880,*,21,*,*,41.4,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,70,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,340,*,*,*,*,72.7,*
225,7115,*,6,*,*,19.2,10
*,45,*,*,*,*,*,*
*,*,*,*,*,*,*,*
730,42085,6,1,181,*,0.7,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,150,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
185,6035,12,9,111,*,64.9,5
*,115,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
150,4530,*,*,*,*,72.8,*
*,30,*,*,*,*,*,*
300,13950,6,17,741,*,15.1,*
35,1485,*,19,*,*,30.6,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,185,*,*,*,*,*,*
*,30,*,*,*,*,*,*
475,14185,54,4,272,*,79.5,25
25640,820822,394,1,615,398,64.2,769
60,2225,3,*,378,*,24.4,*
-,25,*,*,*,*,*,*
*,60,*,*,*,*,*,*
30,1085,*,*,*,*,*,*
*,100,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
265,8020,3,1,382,*,*,20
10,495,*,*,*,*,63.2,*
20,1065,*,*,*,*,36.1,*
*,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
420,12670,*,3,*,*,20.1,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,5,*,*,*,*,*,*
30,1090,*,-,*,*,34.4,*
-,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,45,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,540,*,*,*,*,61.1,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,750,*,*,*,*,25,*
-,5,-,*,-,*,*,*
25,855,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,865,*,*,*,*,28.6,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,30,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,30,*,*,*,*,*,*
345,14105,8,3,539,*,14.5,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,15,*,*,*,*,*,*
110,3865,4,*,192,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,800,1,16,1,*,24,*
*,*,*,*,*,*,*,*
-,*,-,*,-,*,*,*
*,240,*,*,*,*,75,*
10,330,*,*,*,*,*,*
-,25,*,*,*,*,*,*
40,1200,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,75,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,720,*,*,*,*,33.3,*
*,125,*,*,*,*,*,*
90,2810,*,*,*,*,73.4,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,2130,*,3,*,5,65.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,505,*,*,*,*,*,*
210,6530,*,19,*,*,18.5,10
145,4560,3,13,222,*,8.8,10
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
105,3280,*,*,*,*,33.9,*
*,130,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
115,3645,12,16,31,*,*,*
*,110,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5085,189935,21,-,724,60,23,10
*,*,*,*,*,*,*,*
65,1940,*,*,*,*,16.7,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,-,*,-,*,*,*
40,1450,*,-,*,*,41.7,*
10,230,*,2,*,*,*,*
*,30,-,*,-,*,*,*
25,825,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
10150,322970,69,-,882,55,17,380
*,90,*,*,*,*,*,*
1790,57800,22,-,132,15,44.4,65
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
70,2180,*,41,*,*,90.1,10
205,11870,2,7,0,*,6.3,10
10,255,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
35,1025,*,*,*,*,17.1,*
*,30,*,*,*,*,*,*
235,6930,*,162,*,*,33.6,*
140,4265,*,96,*,*,56.6,5
5,270,*,*,*,*,*,*
*,30,-,*,-,*,*,*
245,7495,*,1,*,*,48.8,10
*,30,*,*,*,*,*,*
160,5050,4,21,3,5,37.9,*
*,45,*,*,*,*,*,*
*,20,*,*,*,*,*,*
105,3220,*,2,*,*,86.2,*
15,450,23,2,54,*,*,*
60,2180,*,1,*,*,16.7,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,80,*,*,*,*,*,*
*,90,-,*,-,*,*,*
*,15,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,1085,*,*,*,*,20,*
*,110,*,1,*,*,*,*
*,*,*,*,*,*,*,*
35,2570,-,*,-,*,*,*
*,30,*,*,*,*,*,*
40,1370,5,2,7,*,*,*
*,185,*,*,*,*,*,*
*,70,*,*,*,*,*,*
140,4335,4,-,78,*,60.8,10
65,1870,2,1,43,*,9.2,*
1010,31875,28,2,40,*,32.3,35
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,3330,*,1,*,*,28.4,*
25,890,*,*,*,*,77.8,*
*,30,*,*,*,*,*,*
90,2925,*,26,*,*,62.8,5
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
25,2010,*,1,*,*,29.2,*
10,355,*,*,*,*,83.3,*
*,60,*,*,*,*,*,*
175,7195,-,28,-,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,140,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,1240,*,*,*,*,32.6,*
*,140,-,*,-,*,*,*
15,660,*,*,*,*,31.8,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
315,9415,12,5,94,*,71.3,10
*,30,*,*,*,*,*,*
*,180,*,*,*,*,*,*
5,315,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,645,*,*,*,*,44,*
105,3650,10,33,497,*,27.4,5
*,30,*,*,*,*,*,*
35,1010,*,2,*,*,40,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
30,855,*,*,*,*,48.4,*
195,6080,*,1,*,*,88.6,10
665,32195,*,19,*,*,4.4,*
1265,39320,13,1,539,*,5,*
*,155,*,*,*,*,*,*
10,365,*,18,*,*,50,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
120,11085,*,1,*,10,34.5,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
50,2385,*,1,*,*,96.2,*
*,30,*,*,*,*,*,*
20,1035,*,*,*,*,*,*
145,4675,39,1,109,*,18.4,*
30,1055,30,6,41,5,50,10
65,8460,*,*,*,*,62.7,*
150,4820,3,7,91,*,5.7,*
190,6395,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,385,*,*,*,*,*,*
90,3415,24,5,37,*,8.8,*
*,175,*,*,*,*,*,*
*,60,*,*,*,*,*,*
325,11335,30,3,65,*,3.4,10
*,440,*,*,*,*,40,*
*,*,*,*,*,*,*,*
75,2180,*,*,*,*,70.3,*
10,400,2,11,108,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,660,*,*,*,*,*,*
10,325,*,*,*,*,*,*
315,9335,*,1,*,*,88.2,*
3635,114125,11,-,119,20,12,170
65,1985,*,22,*,*,34.8,*
*,30,*,*,*,*,*,*
100,3175,*,9,*,*,88.6,5
*,*,*,*,*,*,*,*
100,3175,3,68,5,*,13.2,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
390,11255,46,1,287,*,21.4,15
*,*,*,*,*,*,*,*
25,1470,6,1,357,*,27.7,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
-,5,*,*,*,*,*,*
160,5115,*,287,*,5,17.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1000,35020,11,-,192,10,12,65
325,9605,22,1,364,5,27.2,10
790,39580,3,1,275,*,7,*
10,285,*,*,*,*,90,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
170,5305,6,1,868,*,*,*
*,30,*,*,*,*,*,*
*,45,*,*,*,*,*,*
295,9040,3,1,54,*,*,35
680,22240,4,1,44,10,52.9,*
5,210,-,*,-,*,*,*
20,1990,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,185,*,*,*,*,85.7,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1135,43445,*,1,*,*,2,*
155,4800,9,7,12,*,62.9,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,360,*,*,*,*,100,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,285,*,*,*,*,88.9,*
*,30,*,*,*,*,*,*
105,3665,*,*,*,*,29.5,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
15,680,*,1,*,*,70,*
5,3590,*,1,*,*,*,*
90,3130,8,25,198,*,23.1,*
240,9075,7,1,30,*,12.1,15
*,30,*,*,*,*,*,*
5,280,*,*,*,*,*,*
*,145,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
20,590,*,*,*,*,57.9,*
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,60,*,*,*,*,*,*
425,19195,105,-,447,*,3.9,*
*,60,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
90,3255,*,19,*,*,24.8,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
220,8465,2,2,89,*,1.8,5
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
50,1775,*,13,*,*,32.1,10
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
35,1065,*,*,*,*,52.9,*
40,1385,2,*,12,*,*,*
*,30,*,*,*,*,*,*
255,7905,44,1,168,*,84.9,20
*,120,*,*,*,*,*,*
*,600,*,*,*,*,*,*
55,2355,*,4,*,*,22.7,*
325,12615,3,12,561,*,22.7,15
120,3800,*,66,*,*,*,10
*,30,*,*,*,*,*,*
10,270,*,*,*,*,100,*
*,*,*,*,*,*,*,*
45,1870,*,1,*,*,64.2,5
*,*,*,*,*,*,*,*
55,1690,13,*,493,*,11.9,*
*,30,*,*,*,*,*,*
180,5415,*,28,*,*,46.6,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
