peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
04,1855,*,2,*,*,32.8,10
157,6000***,*,29,*,*,42.6,d5
10,280,*,*,*,*,*,*
*,60,*,*,*,*,*,*
02,615,*,29,*,*,*,*
*,60,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
60,1785,*,*,*,*,79,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,n30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,14190,32,1,664,*,5.9,25
40,1185,*,3,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
70,2210,*,*,*,*,84,*
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
100,3304,***,***,35,*,63,01
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,75,*,*,*,*,*,*
40,1850,*,50,*,*,*,*
445,13495,27,1,460,*,55.4,*
95,2940,*,15,*,*,27.1,*
40,1645,*,2,*,*,80.9,5
*,30,*,*,*,*,*,*
105,3260,*,5,*,*,16.8,5
2g20,6560,*,14,*,*,70.7,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
105,3415,*,93,*,*,11.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1v70,6760,*,*,*,*,4.3,*
*,*,*,*,*,*,*,*
*,3n0,*,*,*,*,*,*
825,45460,24,1,522,20,14,*
*,*,*,*,*,*,*,*
70,215,43,2,38,*,79.2,5
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
815,25215,*,13,*,5,25.8,2l5
*,*,*,*,*,*,*,*
5,300,*,*,*,*,70,*
*,30,*,*,*,*,*,*
95,2860,*,5,*,*,876.,5
55,2415,-,v1,-,*,15.9,*
750,27110,4,18,101,*,50.8,35
55,2030,,3,9i6,*,23.4,*
130,4060,*,11,*,*,33.3,*
250,9645,*,111***,*,*,*,*
*,30,*,*,*,*,*,*
10,375,*,*,*,*,58.3,*
*,90,*,*,*,*,*,*
*,270,*,*,*,*,66.7,*
*,30,*,*,*,*,*,*
-,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
45,1425,*,1,*,*,12.2,*
*,30,*,*,*,*,*,*
30,1725,*,*,*,*,15.5,*
*,30,*,*,*,*,*,*
*,3e0,-,*,***,*,*,*
*,25,*,*,*,*,*,*
5,205,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,25,*,*,*,*,*,*
*,100,*,*,*,*,*,*
-,r25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
60,1805,23,17,2e3,*,78.3,*
20,95,*,*,*,*,51.6,*
420,41995,14,w1,75,*,4.6,15
5,530,*,*,*,*,35.j3,*
80,3385,-,*,-,*,4.4,*
*,60,*,*,*,*,*,*
25,1f600,*,1,*,*,30.9,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
60,1905,*,*,*,*,80,*
*,*,*,*,*,*,*,*
0,710,*,*,*,*,100,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
665,20405,10,27,74,*,4.1,***
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
325,10405,9,43,139,*,92.3,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,380,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
55,9130,*,*,*,*,54.5,*
15,395,-,3,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,195,*,*,*,*,*,*
*,*,*,*,*,*,*,*
15,550,*,8,*,5,27.8,10
10,345,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,3590,3,1,23,*,39.1,*
17671,573089,126,1,838,239,62.8,465
*,03,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,6m0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
08,2865,*,40,*,*,67.9,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
w15,47y5,*,*,*,*,50,*
5,205,*,1,*,*,*,*
*,105,*,*,*,*,*,*
*,*,*,*,*,*,*,*
100,3055,2,61,187,*,2i5.2,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,240,*,*,*,*,75,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,4345,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,0,*,*,*,*,*,*
170,275,*,26,*,*,35.5,10
*,*,*,*,*,*,*,*
70,8580,*,*,*,*,62.2,*
*,4q5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,630,*,*,*,*,*,*
130,4150,*,11,*,*,33.3,*
95,4360,5c6,6,202,*,28.2,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
80,025,*,*,*,*,61.7,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,80,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,2n680,*,41,*,*,29.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
0,1525,*,18,*,*,*,*
2915,9070,68,-,293,15,47.,125
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
15,500,*,*,*,*,*,*
335,10270,40,,r238,*,61.1,51
3580,110060,31,v-,821,20,14.3,v120
*,30,*,*,*,*,*,*
20,975,-,365,-,*,30,*
-,*,*,*,*,*,*,*
*,270,*,*,*,*,66.7,*
5,270,*,1,*,*,*,*
*,5,*,*,*,*,*,*
*,*,*,*,*,*,*,*
390,12f245,*,x1,*,5,92.2,10
*,30,-,*,-,*,*,*
*,k30,*,*,*,*,*,*
35,945,*,*,*,*,41.h2,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
760,z22995,*,4,*,15,63,25
130,4050,*,25,*,*,17.5,*
a-,10,*,*,*,*,*,*
350,12525,*,200,*,*,66.3,*
*,30,*,*,*,*,*,*
15,3970,16,1,98,*,9.6,10
*,*,*,*,*,*,*,*
*,3t0,*,*,*,*,*,*
110,3690,-,q3,-,*,*,*
*,30,*,*,*,*,*,*
060,30030,7,2,431,*,0.5,0
*,90,*,*,*,*,*,*
-,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1350,*,*,*,*,0,*
*,30,*,*,*,*,*,*
190,5760,*,u2,*,*,71.6,*
50,1665,*,29,*,*,38.r2,5
115,4030,*,104,*,*,15.1,5
*,30,*,*,*,*,*,*
*,260,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
625,25310,8,1,852,*,72.7,35
95,5903,*,1,*,*,45.2,5
240,7125,22,86,506,*,9.9,***
*,0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
40,1185,***,*,7,*,*,*
20,810,*,*,*,*,66h.7,*
54,1445,*,1,*,*,12.8,51
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
90,2710,*,*,*,*,98.9,*
*,*,*,*,*,*,*,*
80,2435,*,7,*,*,287.,5
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3110,***,38,-,*,*,***
*,30,*,*,*,*,*,*
*,5,-,*,-,*,*,*
*,30,*,*,*,*,*,*
1a10,3400,*,4,*,*,39.1,5
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
195,9215,36,,101,*,20.4,*
*,30,*,*,*,*,*,*
,300,*,*,*,*,70,*
*,30,*,*,*,*,*,*
115,3455,*,15,*,*,46.6,*
*,30,*,*,*,*,*,*
70,2195,*,1,*,*,4x8,*
*,0,-,*,,*,*,*
j5,275,*,*,*,*,*,*
*,55,*,*,*,*,*,*
65,2105,*,3,*,*,16.7,*
*,30,*,*,*,*,*,*
5,105,*,*,*,*,100,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
65,a2135,*,*,*,*,23.9,*
45,1345,*,1,*,*,*,5
*,w30,*,*,*,*,*,*
60,5270,*,*,*,*,11.7,*
140,4615,3,*,53,*,19.4,*
*,30,*,*,*,*,*,*
35,1195,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,330***,*,*,*,*,54.5,*
*,175,*,186,*,*,*,*
120,3700,*,58,*,*,69.1,*
*,t30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
5,555,*,1,*,*,*,*
*,*,*,*,*,*,*,*
25,804,*,*,*,*,50,*
*,*,*,*,*,*,*,*
p5400,212765,35,-,505,20,12.9,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
01,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
330,10275,12,***,8,15,64.5,15
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,4150,7,i1,94,*,15.3,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,60,*,*,*,*,*,*
50,1960,-,3,***,*,68.2,*
*,*,*,*,*,*,*,*
30,960,*,*,*,*,77.4,*
290,11030,***,24,546,*,5.1,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
40,1460,*,-,*,*,34.8,*
10,360,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,*,*,*,*,*,*,*
370,17370,56,23,624,10,17.2,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,15,*,*,*,*,78.b6,*
*,30,*,*,*,*,*,*
345,14170,,49,57,*,1.7,15
100,3305,*,-,*,*,27.8,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
21a0,6860,3,1,45,*,3.9,5
-,*,*,*,*,*,*,*
5,2954,*,1,*,*,*,*
200,1387i5,6,2,153,5,11.1,*
*,60,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,910,*,*,*,*,21.2,*
120,3425,5,29,318,*,5.4,10
315,7910,2,w1,84,*,73.7,*
*,*,*,*,*,*,*,*
5,70,*,*,*,*,55.6,*
25,650,*,*,*,*,l75,*
10,2275,*,1,*,*,*,*
*,240,*,*,*,*,*,*
100,3210,***,39,29,*,6,5
*,1660,*,*,*,*,60,*
-,*,*,*,*,*,*,*
3270,110545,24,1,1z07,*,1.2,125
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,25,*,*,*,*,*,*
50,20195,*,*,*,*,50.1,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,60,*,*,*,*,63.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,100,*,*,*,*,*,*
*,*,*,*,*,*,*,*
75,2195,39,2,48,*,38.7,*
*,60,*,*,*,*,*,*
35,1220,*,*,*,*,63d.4,*
550,21650,1,2,45,*,7.5,*
10,610,*,41,*,*,*,*
*,30,*,*,*,*,*,*
50,1595,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
2003,73550,68,-,503,30,35.9,*
50,1970,*,1,*,*,*,*
1525,48340,21,***,246,*,1.8,110
*,30,*,*,*,*,*,*
410,12860,o7,2,14a9,*,7.7,x15
45,1305,*,*,*,*,88.6,*
*,30,*,*,*,*,*,*
165,5215,4,1,1,*,26.2,5
04,1270,*,*,*,*,23.8,*
*,30,*,*,*,*,*,*
0,630,*,*,*,*,*,*
30,1635,*,*,*,*,29.8,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,6150,1,4,6,*,f17.5,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
45,1690,4,5,26,*,9.7,0
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,06,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,100,*,*,*,*,*,*
20,735,*,84,*,*,50,5
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,1270,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,900,*,*,*,*,96.8,*
*,*,*,*,*,*,*,*
*,g90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
52,1060,*,*,*,*,34.3,*
*,150,*,*,*,*,*,*
230,92250,16,-,613,*,523,105
495,15650,2,4,z38,*,50.2,15
*,*,*,*,*,*,*,*
200,8310,*,92,*,*,32.3,*
15,500,*,*,*,*,*,*
*,*,*,*,*,*,*,*
175,5100,5,h38,162,*,78,5
35,1160,2,4,0,*,14.3,*
15,535,*,*,*,*,*,*
215,6555,*,19,*,*,38.8,*
*,*,*,*,*,*,*,*
0,205,*,*,*,*,26.5,*
125,3765,*,*,*,*,18,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
95,3960,43,*,422,*,5.2,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
1065,32365,14,1,151,1e0,17.7,35
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
35,1290,*,35,*,*,30,01
5,405,*,*,*,*,*,*
20,707,*,2,*,*,21.7,02
*,0,*,*,*,*,*,*
20,680,*,*,*,*,83.3,*
5,1200,10,1,2j1,*,0,10
*,60,*,*,*,*,*,*
*,265,*,1,*,*,00,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
765,24890,5,107,301,*,6.3,20
*,*,*,*,*,*,*,*
485,51070,*,z1,*,*,25.7,*
5,195,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
m120,3770,7,9,157,*,12.9,i5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
31k0,10310,0,6,38e5,5,44.7,15
-,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
90,325,*,160,*,*,24.3,5
15,880,*,21,*,*,41.4,*
*,0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,70,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
10,340,*,*,*,*,72.7,*
225,7115,*,6,*,*,19.2,10
*,4g5,*,*,*,*,*,*
*,*,*,*,*,*,*,*
730,42085,6,1,181,*,0.7,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
,150,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
185,60y35,1u2,9,111***,*,64.9,5
*,115,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
150,4530,*,*,*,*,72.8,*
*,e30,*,*,*,*,*,*
300,3950,6,17,741,*,15.1,*
3z5,1485,*,19,*,*,30.6,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,815,*,*,*,*,*,*
*,30,*,*,*,*,*,*
475,14185,54,4,272,*,79.5,25
25640,820822,394,1,615,98,64.2,769
60,2225,3,*,37v8,*,24.4,*
-,25,*,*,*,*,*,*
*,60,*,*,*,*,*,*
30,1085,*,*,*,*,*,*
*,100,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
265,8020,3,1,382,*,*,20
10,495,*,*,*,*,63.2,*
20,1065,*,*,*,*,36.1,*
*,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
420,12670,*,3,*,*,20.1,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
***,5,*,*,*,*,*,*
30,1090,*,-,*,*,34.4,*
-,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,45,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,540,*,*,*,*,1.1,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,0,*,*,*,*,*,*
20,750,*,*,*,*,25,*
***,5,-,*,-,*,*,*
25,855,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,865,*,*,*,*,28.6,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,3o0,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,03,*,*,*,*,*,*
345,14105,***,3,539,*,14.5,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,15,*,*,*,*,*,*
110,3865,v4,*,192,*,*,*
*,o30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,800,,16,1,*,42,*
*,*,*,*,*,*,*,*
-,*,-,*,-,*,*,*
*,204,*,*,*,*,75,*
10,30,*,*,*,*,*,*
-,j25,*,*,*,*,*,*
40,1200,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,75,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,20,*,*,*,*,33.3,*
*,125,*,*,*,*,*,*
90,2810,*,*,*,*,73.4,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,2130,*,3,*,5,65.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,505,*,*,*,*,*,*
210,6530,*,19,*,*,18.5,10
145,4560,3,13,222,*,8.8,10
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
105,3280,*,*,*,*,33.9,*
*,130,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
115,3645,12,16,31,*,*,*
*,10,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5085,189935,21,-,274,06,23,10
*,*,*,*,*,*,*,*
5,1904,*,*,*,*,16.7,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,c-,*,d-,*,*,*
40,1450,*,-,*,*,41.7,*
10,l230,*,2,*,*,*,*
*,30,-,*,-,*,*,*
j25,o825,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
10150,322970,69,-,8u82,55,17,38c0
*,90,*,*,*,*,*,*
1790,57800,22,-,132,v15,44.4,65
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
70,2180,*,41,*,*,90.1,10
205,11870,2,7,0,*,6.3,10
10,255,*,*,*,*,*,*
,20,*,*,*,*,*,*
*,*,*,*,*,*,*,*
w35,1025,*,*,*,*,17.1,*
*,30,*,*,*,*,*,*
235,6930,*,162,*,*,33.6,*
140,4625,*,69,*,*,56.6,5
5,270,*,*,*,*,*,*
*,30,-,*,-,*,*,*
245,7495,*,1,*,*,48.8,v10
*,30,*,*,*,*,*,*
160,5050,,21,,5,37.9,*
*,45,*,*,*,*,*,*
*,20,*,*,*,*,*,*
105,3220,*,2,*,*,86.2,*
15,450,23,2,45,*,*,*
60,180,*,1,*,*,16.7,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,80,*,*,*,*,*,*
*,90,-,*,-,*,*,*
*,5,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,03,*,*,*,*,*,*
25,1085,*,*,*,*,20,*
*,110,*,1,*,*,*,*
*,*,*,*,*,*,*,*
35,5270,-,*,s-,*,*,*
*,30,*,*,*,*,*,*
40,1370,5,y2,,*,*,*
*,185,*,*,*,*,*,*
*,70,*,*,*,*,*,*
140,a4335,4,-,87,*,60.8,10
g65,1870,2,1,43,*,.2,*
1010,31875,28,2,40,*,3x2.3,35
-,u25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,3303,*,1,*,*,28.4,*
25,890,*,*,*,*,77.8,*
*,30,*,*,*,*,*,*
0,2925,*,26,*,*,2.8,5
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
k25,2010,*,1,*,*,29.2,*
10,355,*,*,*,*,3.3,*
*,0,*,*,*,*,*,*
715,719s5,-,a28,-,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,140,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,1240,*,*,*,*,32.6,*
*,140,-,*,-,*,*,*
15,660,*,*,*,*,31.8,*
*,e30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
315,9415,12,5,4,*,71.3,10
*,30,*,*,*,*,*,*
*,180,*,*,*,*,*,*
5,315,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,645,*,*,*,*,44,*
105,3650,1z0,33,497,*,27.4,5
*,30,*,*,*,*,*,*
5,1010,*,2,*,*,40,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
30,855,*,*,*,*,8.4,*
195,6080,*,1,*,*,88.6,10
665,32195,*,19,*,*,4.4,*
1265,39320,13,h1,539,*,***,*
*,155,*,*,*,*,*,*
0,365,*,18,*,*,50,*
*,90,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
102,11085,*,***,*,10,34.5,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
50,2358,*,1,*,*,96.2,*
*,30,*,*,*,*,*,*
02,1035,*,*,*,*,*,*
145,4675,39,1,109,*,18.4,*
03,1055,30,6,14,5,50,10
65,8460,*,*,*,*,62.7,*
150,4820,3,7,q91,*,5.7,*
90,6395,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,385,*,*,*,*,*,*
90,3415,24,5,37,*,8.8,*
*,175,*,*,*,*,*,*
*,60,*,*,*,*,*,*
325,11335,30,3,d65,*,3.4,10
*,440,*,*,*,*,40,*
*,*,*,*,*,*,*,*
75,280,*,*,*,*,70.3,*
10,400,2,11,108,*,*,*
*,*,*,*,*,*,*,*
*,3c0,*,*,*,*,*,*
5,660,*,*,*,*,*,*
10,325,*,*,*,*,*,*
315,9y335,*,1,*,*,88.2***,*
3635,114125,11,-,119,0,12,170
65,1985,*,22,*,*,34.8,*
*,30,*,*,*,*,*,*
100***,3175,*,9,*,*,88.y6,5
*,*,*,*,*,*,*,*
s100,1375,3,68,5,*,1r3.2,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
390,11255,64,1,287,*,21.4,15
*,*,*,*,*,*,*,*
25,1740,6,1,357,*,27.7,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,s30,*,*,*,*,*,*
*,0,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
-,5,*,*,*,*,*,*
160,5115,*,287,*,5,17.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1000,35020,11,-,192,10,12,65
325,9605,22,1,364,x5,27.2,10
790,9580,3,1,27g5,*,7,*
10,285,*,*,*,*,90,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
170,305,6,1,868,*,*,*
*,m30,*,*,*,*,*,*
*,45,*,*,*,*,*,*
295,9040,***,1,54,*,*,35
680,22240,4,1,44,10,52d.9,*
5,210,-,*,,*,*,*
20,1990,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,12b0,*,*,*,*,*,*
*,3a0,*,*,*,*,*,*
,185,*,*,*,*,85.7,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
1315,43445,*,1,*,*,2,*
155,4800,9,,12,*,62.9,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,630,*,*,*,*,00,*
*,30,*,*,*,*,*,*
*,03,*,*,*,*,*,*
10,258,*,*,*,*,88.9,*
*,30,*,*,*,*,*,*
05,3665,*,*,*,*,29.5,*
*,60,*,*,*,*,*,*
*,06,*,*,*,*,*,*
51,680,*,1,*,*,70,*
5,3590,*,1,*,*,*,*
90,3310,,25,198,*,23.1,*
240,907x5,7,,30,*,12.1,15
*,30,*,*,*,*,*,*
5,280,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,0,*,*,*,*,*,*
20,590,*,*,*,*,57.9,*
*,60,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,60,*,*,*,*,*,*
425,19195,105,-,447,*,3.9,*
*,60,*,*,*,*,*,*
*,50,*,*,*,*,*,*
*,*,*,*,*,*,*,*
90,3255,*,19,*,*,24.8,*
*,30,*,*,*,*,*,*
*,c5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,03,*,*,*,*,*,*
220,8465,2,2,89,*,1.8,5
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,03,*,*,*,*,*,*
50,775,*,13,*,*,3c2.1,10
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
35,1065,*,*,*,*,52.9,*
40,1358,,*,12,*,*,*
*,30,*,*,*,*,*,*
255,7950,44,k1,168,*,84.9,20
*,120,*,*,*,*,*,*
*,600***,*,*,*,*,*,*
55,2355,*,4,*,*,22.7,*
325,12r615,3,12,561,*,22.7,15
120,3800,*,66,*,*,*,10
*,30,*,*,*,*,*,*
10,270,*,*,*,*,100,*
