Id,Name,Year,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,FilmingLocations
tt0087258,Final Justice,1985,"Joe Don Baker,Rossano Brazzi,Venantino Venantini","Joe Don Baker,Rossano Brazzi,Venantino Venantini,Patrizia Pellegrino,Bill McKinney,Helena Abella,Lino Grech,Tony Ellul,Joe Theuma,Bettina Amato-Gauci,Joe Quattromani,Odetta Balzan,Josie Coppini,John Suda,Elvisio Cannori",English,"USA,Italy",90 min,2.0,"2,599","49 user,7 critic",Malta
tt0315775,Anne B. Real,2003,"Carlos Leon,Eric Smith,Jackie Quinones","Carlos Leon,Eric Smith,Jackie Quinones,Sherri Saum,Geronimo Frias,Antonio Macia,Janice Richardson,Julia Moran,Omas Diaz,David Zayas,David Cera,Zhamyr 'Summy' Cueva,Kamau Hervert,Charles Holt,'Nesta' Ward",English,USA,91 min,2.1,"3,520","21 user,1 critic","New York City, New York, USA"
sounder,Sounder,1971 1972 1973,"Cicely Tyson,Paul Winfield,Kevin Hooks","Cicely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal,James Best,Eric Hooks,Yvonne Jarrell,Sylvia Kuumba Williams,Teddy Airhart,Richard Durham,Wendell Brumfield,Al Bankston,Myrl Sharkey,Inez Durham",English,USA,1 hr. 45 min.,"7.7/10,6.5/10","2,384","23 user,19 critic","Clinton, Louisiana, USA"
tt0028691,Captains Courageous,1937,"Spencer Tracy,Freddie Bartholomew,Lionel Barrymore","Freddie Bartholomew,Spencer Tracy,Lionel Barrymore,Melvyn Douglas,Charley Grapewin,Mickey Rooney,John Carradine,Oscar O'Shea,Jack La Rue,Walter Kingsford,Donald Briggs,Sam McDaniel,Bill Burrud","English,Portuguese",USA,117 min,8.0,"6,329","72 user,34 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0026261,Dangerous,1935,"Bette Davis,Franchot Tone,Margaret Lindsay","Bette Davis,Franchot Tone,Margaret Lindsay,Alison Skipworth,John Eldredge,Dick Foran,Walter Walker,Richard Carle,George Irving,Pierre Watkin,Douglas Wood,William B. Davidson",English,USA,79 min,7.2,"1,784","28 user,16 critic","Cedars of Lebanon Hospital. 4833 Fountain Ave. Los Angeles, California, USA"
tt0036230,Old Acquaintance,1943,"Bette Davis,Miriam Hopkins,Gig Young","Bette Davis,Miriam Hopkins,Gig Young,John Loder,Dolores Moran,Phillip Reed,Roscoe Karns,Anne Revere,Esther Dale",English,USA,110 min,7.6,"1,841","26 user,12 critic","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA"
tt0110216,Junior,1994,"Arnold Schwarzenegger,Danny DeVito,Emma Thompson","Arnold Schwarzenegger,Danny DeVito,Emma Thompson,Frank Langella,Pamela Reed,Aida Turturro,James Eckhouse,Megan Cavanagh,Welker White,Kathleen Chalfant,Merle Kennedy,Judy Collins,Mindy Seeger,Christopher Meloni,Antoinette Peragine",English,USA,109 min,4.5,"50,773","69 user,31 critic","2552 Hyde Street, San Francisco, California, USA"
tt0058745,Where Love Has Gone,1964,"Bette Davis,Susan Hayward,Mike Connors","Susan Hayward,Bette Davis,Mike Connors,Joey Heatherton,Jane Greer,DeForest Kelley,George Macready,Anne Seymour,Willis Bouchey,Walter Reed,Ann Doran,Bartlett Robinson,Whit Bissell,Anthony Caruso",English,USA,111 min,6.5,913,"32 user,14 critic","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA"
tt0022481,Three Who Loved,1931,"Betty Compson,Conrad Nagel,Robert Ames","Betty Compson,Conrad Nagel,Robert Ames,Robert Emmett O'Connor,Bodil Rosing,Dickie Moore,Fred Santley",English,USA,64 min,6.2,89,"6 user,1 critic",
tt0044166,The Unknown Man,1951,"Walter Pidgeon,Ann Harding,Barry Sullivan","Walter Pidgeon,Ann Harding,Barry Sullivan,Keefe Brasselle,Lewis Stone,Eduard Franz,Richard Anderson,Dawn Addams,Philip Ober,Konstantin Shayne,Mari Blanchard,Don Beddoe,John Maxwell,Robert Williams",English,USA,86 min,6.4,310,"12 user,2 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0023406,The Roadhouse Murder,1932,"Dorothy Jordan,Eric Linden,Purnell Pratt","Dorothy Jordan,Eric Linden,Purnell Pratt,Roscoe Ates,David Landau,Bruce Cabot,Phyllis Clare,Gustav von Seyffertitz,Roscoe Karns,William Morris,Frank Sheridan,Carl Gerard",English,USA,73 min,5.5,76,"8 user,1 critic",
tt0024320,Meet the Baron,1933,"Jack Pearl,Jimmy Durante,Zasu Pitts","Jack Pearl,Jimmy Durante,Zasu Pitts,Ted Healy,Edna May Oliver,The Metro-Goldwyn-Mayer Girls,Henry Kolker,William B. Davidson,Moe Howard,Larry Fine,Curly Howard,Ben Bard",English,USA,68 min,5.8,159,"15 user,4 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0033436,Buck Privates,1941,"Bud Abbott,Lou Costello,Lee Bowman","Bud Abbott,Lou Costello,Lee Bowman,Jane Frazee,Alan Curtis,Nat Pendleton,The Andrews Sisters,Laverne Andrews,Maxene Andrews,Patty Andrews,Samuel S. Hinds,Harry Strang,Nella Walker,Leonard Elliott,Shemp Howard",English,USA,84 min,7.4,"3,074","46 user,18 critic","Providencia Ranch, Hollywood Hills, Los Angeles, California, USA"
tt0037771,Here Come the Co-eds,1945,"Bud Abbott,Lou Costello,Peggy Ryan","Bud Abbott,Lou Costello,Peggy Ryan,Martha O'Driscoll,June Vincent,Lon Chaney Jr.,Donald Cook,Charles Dingle,Richard Lane,Joe Kirk,Bill Stern,Phil Spitalny,Evelyn Kaye Klein,Ruth Lee,Phil Spitalny and His All-Girl Orchestra",English,USA,90 min,7.1,967,"15 user,3 critic","North Hollywood, Los Angeles, California, USA"
tt0047794,Abbott and Costello Meet the Keystone Kops,1955,"Bud Abbott,Lou Costello,Fred Clark","Bud Abbott,Lou Costello,Fred Clark,Lynn Bari,Maxie Rosenbloom,Harold Goodwin,Roscoe Ates,Mack Sennett,Heinie Conklin,Hank Mann",English,USA,80 min,7.1,"1,714","18 user,6 critic","California Highway 118, California, USA"
tt0018524,Uncle Tom's Cabin,1927,"Margarita Fischer,James B. Lowe,Arthur Edmund Carewe","Margarita Fischer,James B. Lowe,Arthur Edmund Carewe,George Siegmann,Eulalie Jensen,Mona Ray,Virginia Grey,Lassie Lou Ahern,Lucien Littlefield,Adolph Milar,J. Gordon Russell,Gertrude Howard,Jack Mower,Vivien Oakland,John Roche",English,USA,144 min,7.0,261,"19 user,3 critic","Arkansas, USA"
tt0057225,Kings of the Sun,1963,"Yul Brynner,George Chakiris,Shirley Anne Field","Yul Brynner,George Chakiris,Shirley Anne Field,Richard Basehart,Brad Dexter,Barry Morse,Armando Silvestre,Leo Gordon,Victoria Vetri,Rudy Solari,Ford Rainey,Angel Di Steffano,José Moreno",English,USA,108 min,6.3,"1,087","48 user,14 critic","Chichén Itzá, Yucatán, Mexico"
tt0058104,Flight from Ashiya,1964,"Yul Brynner,Richard Widmark,George Chakiris","Yul Brynner,Richard Widmark,George Chakiris,Suzy Parker,Shirley Knight,Danièle Gaubert,Eiko Taki,Joe Di Reda,Mitsuhiro Sugiyama,E.S. Ince,Andrew Hughes,William Ross,June Shelley",English,"Japan,USA",100 min,5.3,359,12 user,Japan
tt0083113,Sphinx,1981,"Lesley-Anne Down,Frank Langella,Maurice Ronet","Lesley-Anne Down,Frank Langella,Maurice Ronet,John Gielgud,Vic Tablian,Martin Benson,John Rhys-Davies,Nadim Sawalha,Tutte Lemkow,Saeed Jaffrey,Eileen Way,William Hootkins,Mark Kingston,James Cossins,Victoria Tennant",English,"USA,Netherlands",118 min,5.2,869,"21 user,4 critic","Budapest, Hungary"
tt0086992,The Bostonians,1984,"Christopher Reeve,Vanessa Redgrave,Jessica Tandy","Christopher Reeve,Vanessa Redgrave,Jessica Tandy,Madeleine Potter,Nancy Marchand,Wesley Addy,Barbara Bryne,Linda Hunt,Charles McCaughan,Nancy New,Jon Van Ness,Wallace Shawn,Peter Bogyo,Martha Farrar,Dusty Maxwell",English,"UK,USA",122 min,6.3,"1,322","13 user,12 critic","Back Bay, Boston, Massachusetts, USA"
tt0081974,Absence of Malice,1981,"Paul Newman,Sally Field,Bob Balaban","Paul Newman,Sally Field,Bob Balaban,Melinda Dillon,Luther Adler,Barry Primus,Josef Sommer,John Harkins,Don Hood,Wilford Brimley,Arnie Ross,Phanie Napoli,Shelley Spurlock,Shawn McAllister,Joe Petrullo","English,Spanish",USA,116 min,6.9,"8,857","72 user,22 critic","Coral Gables, Florida, USA"
tt0057163,Hud,1963,"Paul Newman,Melvyn Douglas,Patricia Neal","Paul Newman,Melvyn Douglas,Patricia Neal,Brandon De Wilde,Whit Bissell,Crahan Denton,John Ashley,Val Avery,George Petrie,Curt Conway,Sheldon Allman,Pitt Herbert,Carl Low,Robert Hinkle,Don Kennedy",English,USA,112 min,8.0,"14,598","119 user,61 critic","Camp Waldemar - 1005 Ranch Road 1340, Hunt, Texas, USA"
tt0034240,Sullivan's Travels,1941,"Joel McCrea,Veronica Lake,Robert Warwick","Joel McCrea,Veronica Lake,Robert Warwick,William Demarest,Franklin Pangborn,Porter Hall,Byron Foulger,Margaret Hayes,Robert Greig,Eric Blore,Torben Meyer,Victor Potel,Richard Webb,Charles R. Moore,Almira Sessions",English,USA,90 min,8.1,"16,742","127 user,107 critic","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA"
tt0032850,North West Mounted Police,1940,"Gary Cooper,Madeleine Carroll,Paulette Goddard","Gary Cooper,Madeleine Carroll,Paulette Goddard,Preston Foster,Robert Preston,George Bancroft,Lynne Overman,Akim Tamiroff,Walter Hampden,Lon Chaney Jr.,Montagu Love,Francis McDonald,George E. Stone,Willard Robertson,Regis Toomey",English,USA,126 min,6.7,"1,015","19 user,4 critic","Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA"
tt0033226,Virginia City,1940,"Errol Flynn,Miriam Hopkins,Randolph Scott","Errol Flynn,Miriam Hopkins,Randolph Scott,Humphrey Bogart,Frank McHugh,Alan Hale,Guinn 'Big Boy' Williams,John Litel,Douglass Dumbrille,Moroni Olsen,Russell Hicks,Dickie Jones,Frank Wilcox,Russell Simpson,Victor Kilian",English,USA,121 min,6.8,"1,427","30 user,14 critic","Santa Clarita, California, USA"
tt0031973,Stanley and Livingstone,1939,"Spencer Tracy,Nancy Kelly,Richard Greene","Spencer Tracy,Nancy Kelly,Richard Greene,Walter Brennan,Charles Coburn,Cedric Hardwicke,Henry Hull,Henry Travers,Miles Mander,David Torrence,Holmes Herbert,C. Montague Shaw,Brandon Hurst,Hassan Said,Paul Harvey",English,USA,101 min,7.1,921,"15 user,5 critic","20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA"
tt0055312,Pocketful of Miracles,1961,"Glenn Ford,Bette Davis,Hope Lange","Glenn Ford,Bette Davis,Hope Lange,Arthur O'Connell,Peter Falk,Thomas Mitchell,Edward Everett Horton,Mickey Shaughnessy,David Brian,Sheldon Leonard,Peter Mann,Ann-Margret,Barton MacLane,John Litel,Jerome Cowan","English,American Sign Language,Spanish",USA,136 min,7.4,"4,099","39 user,21 critic","Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA"
tt0027996,Mr. Deeds Goes to Town,1936,"Gary Cooper,Jean Arthur,George Bancroft","Gary Cooper,Jean Arthur,George Bancroft,Lionel Stander,Douglass Dumbrille,Raymond Walburn,H.B. Warner,Ruth Donnelly,Walter Catlett,John Wray",English,USA,115 min,8.0,"14,303","109 user,47 critic","Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA"
tt0022268,Platinum Blonde,1931,"Jean Harlow,Loretta Young,Robert Williams","Loretta Young,Robert Williams,Jean Harlow,Halliwell Hobbes,Reginald Owen,Edmund Breese,Don Dillaway,Walter Catlett,Claud Allister,Louise Closser Hale",English,USA,89 min,6.9,"2,068","49 user,21 critic",
tt0022153,The Miracle Woman,1931,"Barbara Stanwyck,David Manners,Sam Hardy","Barbara Stanwyck,David Manners,Sam Hardy,Beryl Mercer,Russell Hopton,Charles Middleton,Eddie Boland,Thelma Hill",English,USA,90 min,7.3,"1,243","29 user,15 critic",
tt0023464,Shopworn,1932,"Barbara Stanwyck,Regis Toomey,Zasu Pitts","Barbara Stanwyck,Regis Toomey,Zasu Pitts,Lucien Littlefield,Clara Blandick,Robert Alden,Oscar Apfel,Maude Turner Gordon,Albert Conti,James Durkin",English,USA,72 min,6.5,442,"15 user,7 critic","UCLA, Westwood, Los Angeles, California, USA"
tt0023775,Baby Face,1933,"Barbara Stanwyck,George Brent,Donald Cook","Barbara Stanwyck,George Brent,Donald Cook,Alphonse Ethier,Henry Kolker,Margaret Lindsay,Arthur Hohl,John Wayne,Robert Barrat,Douglass Dumbrille,Theresa Harris","English,French",USA,71 min,7.6,"3,993","99 user,32 critic","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA"
tt0023590,Three on a Match,1932,"Virginia Davis,Joan Blondell,Anne Shirley","Virginia Davis,Joan Blondell,Anne Shirley,Ann Dvorak,Betty Carse,Bette Davis,Warren William,Lyle Talbot,Humphrey Bogart,Allen Jenkins,Edward Arnold",English,USA,63 min,7.3,"2,121","40 user,21 critic","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA"
tt0024334,Midnight Mary,1933,"Loretta Young,Franchot Tone,Ricardo Cortez","Loretta Young,Ricardo Cortez,Franchot Tone,Andy Devine,Una Merkel,Frank Conroy,Warren Hymer,Ivan F. Simpson,Harold Huber,Sandy Roth,Martha Sleeper,Charley Grapewin,Halliwell Hobbes,Robert Emmett O'Connor",English,USA,74 min,7.1,798,"21 user,13 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0024115,Heroes for Sale,1933,"Loretta Young,Richard Barthelmess,Aline MacMahon","Richard Barthelmess,Aline MacMahon,Loretta Young,Gordon Westcott,Robert Barrat,Berton Churchill,Grant Mitchell,Charley Grapewin,Robert McWade,G. Pat Collins,James Murray,Edwin Maxwell,Margaret Seddon,Arthur Vinton,Robert Elliott","English,German",USA,76 min,7.7,"1,649","33 user,14 critic","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA"
tt0024210,The Kennel Murder Case,1933,"William Powell,Mary Astor,Eugene Pallette","William Powell,Mary Astor,Eugene Pallette,Ralph Morgan,Robert McWade,Robert Barrat,Frank Conroy,Etienne Girardot,James Lee,Paul Cavanagh,Arthur Hohl,Helen Vinson,Jack La Rue",English,USA,73 min,6.9,"1,834","48 user,17 critic","Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA"
tt0031047,Another Thin Man,1939,"William Powell,Myrna Loy,Virginia Grey","William Powell,Myrna Loy,Virginia Grey,Otto Kruger,C. Aubrey Smith,Ruth Hussey,Nat Pendleton,Patric Knowles,Tom Neal,Phyllis Gordon,Sheldon Leonard,Don Costello,Harry Bellaver,William A. Poulsen,Muriel Hutchison","English,Spanish",USA,103 min,7.5,"4,417","42 user,31 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0033852,Love Crazy,1941,"William Powell,Myrna Loy,Gail Patrick","William Powell,Myrna Loy,Gail Patrick,Jack Carson,Florence Bates,Sidney Blackmer,Sig Ruman,Vladimir Sokoloff,Donald MacBride,Sara Haden,Kathleen Lockhart,Fern Emmett,Joseph Crehan,George Meeker,Clarence Muse",English,USA,99 min,7.5,"1,784","33 user,20 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0025091,Evelyn Prentice,1934,"William Powell,Myrna Loy,Una Merkel","William Powell,Myrna Loy,Una Merkel,Rosalind Russell,Isabel Jewell,Harvey Stephens,Edward Brophy,Henry Wadsworth,Cora Sue Collins,Frank Conroy,Jessie Ralph","English,French",USA,79 min,6.8,868,"25 user,15 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0034172,Shadow of the Thin Man,1941,"William Powell,Myrna Loy,Barry Nelson","William Powell,Myrna Loy,Barry Nelson,Donna Reed,Sam Levene,Alan Baxter,Henry O'Neill,Richard Hall,Stella Adler,Loring Smith,Joseph Anthony,Lou Lubin,Louise Beavers,Asta a Dog,Aldrich Bowker",English,USA,97 min,7.3,"3,558","26 user,25 critic","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA"
tt0080380,The Apple,1980,"Catherine Mary Stewart,George Gilmour,Grace Kennedy","Catherine Mary Stewart,George Gilmour,Grace Kennedy,Allan Love,Joss Ackland,Vladek Sheybal,Ray Shell,Miriam Margolyes,Derek Deadman,Michael Logan,George S. Clinton,Francesca Poston,Leslie Meadows,Günther Notthoff,Clem Davies","English,French,German,Italian","USA,West Germany",90 min,4.2,"1,208","74 user,38 critic",Germany
tt3486626,The Nut Job 2,2017,"Jeff Dunham,Joe Pingue,Rob Tinkler","Jeff Dunham,Joe Pingue,Rob Tinkler",English,"Canada,USA,South Korea",,,,,
tt0097733,Lethal Weapon 2,1989,"Mel Gibson,Danny Glover,Joe Pesci","Mel Gibson,Danny Glover,Joe Pesci,Joss Ackland,Derrick O'Connor,Patsy Kensit,Darlene Love,Traci Wolfe,Steve Kahan,Mark Rolston,Jenette Goldstein,Dean Norris,Juney Smith,Nestor Serrano,Philip Suriano","English,Afrikaans",USA,114 min,7.2,"118,639","162 user,77 critic","2nd Street Tunnel between Hill and Figueroa, Los Angeles, California, USA"
tt0165854,The Limey,1999,"Terence Stamp,Peter Fonda,Lesley Ann Warren","Terence Stamp,Lesley Ann Warren,Luis Guzmán,Barry Newman,Joe Dallesandro,Nicky Katt,Peter Fonda,Amelia Heinle,Melissa George,William Lucking,Matthew Kimbrough,John Robotham,Steve Heinze,Nancy Lenehan,Wayne Pére",English,USA,89 min,7.1,"23,331","239 user,110 critic","The Astral House, 2210 Astral Place, Los Angeles, California, USA"
tt0110308,The Last Seduction,1994,"Linda Fiorentino,Peter Berg,Bill Pullman","Linda Fiorentino,Bill Pullman,Michael Raysses,Zack Phifer,Peter Berg,Brien Varady,Dean Norris,Donna Wilson,Mik Scriba,J.T. Walsh,Erik-Anders Nilsson,Patricia R. Caprio,Herb Mitchell,Bill Nunn,Renee Rogers",English,"UK,USA",110 min,7.2,"15,029","120 user,61 critic","Irvington, New York, USA"
tt0100150,Miller's Crossing,1990,"Gabriel Byrne,Albert Finney,John Turturro","Gabriel Byrne,Marcia Gay Harden,John Turturro,Jon Polito,J.E. Freeman,Albert Finney,Mike Starr,Al Mancini,Richard Woods,Thomas Toner,Steve Buscemi,Mario Todisco,Olek Krupa,Michael Jeter,Lanny Flaherty","English,Italian,Irish,Yiddish",USA,115 min,7.9,"97,439","286 user,126 critic","Magazine Street, New Orleans, Louisiana, USA"
tt0119137,Flubber,1997,"Robin Williams,Marcia Gay Harden,Christopher McDonald","Robin Williams,Marcia Gay Harden,Christopher McDonald,Ted Levine,Clancy Brown,Raymond J. Barry,Wil Wheaton,Edie McClurg,Jodi Benson,Leslie Stefanson,Malcolm Brownson,Benjamin Brock,Dakin Matthews,Zack Zeigler,Sam Lloyd",English,USA,93 min,5.1,"57,873","64 user,52 critic","Alameda, California, USA"
tt0035140,"Now, Voyager",1942,"Bette Davis,Paul Henreid,Claude Rains","Bette Davis,Paul Henreid,Claude Rains,Gladys Cooper,Bonita Granville,John Loder,Ilka Chase,Lee Patrick,Franklin Pangborn,Katharine Alexander,James Rennie,Mary Wickes","English,Portuguese",USA,117 min,8.1,"10,548","126 user,44 critic","6621 Whitley Terrace, Whitley Heights, Hollywood, Los Angeles, California, USA"
tt0052561,Anatomy of a Murder,1959,"James Stewart,Lee Remick,Ben Gazzara","James Stewart,Lee Remick,Ben Gazzara,Arthur O'Connell,Eve Arden,Kathryn Grant,George C. Scott,Orson Bean,Russ Brown,Murray Hamilton,Brooks West,Ken Lynch,John Qualen,Howard McNear,Alexander Campbell",English,USA,160 min,8.1,"41,907","190 user,93 critic","2nd Floor, Marquette County Courthouse - 234 W. Baraga Avenue, Marquette, Michigan, USA"
tt3832914,War Room,2015,"Priscilla C. Shirer,T.C. Stallings,Karen Abercrombie","Priscilla C. Shirer,T.C. Stallings,Karen Abercrombie,Beth Moore,Michael Jr.,Jadin Harris,Tenae Downing,Alena Pitts,Kathleen Dellinger,Toochukwu T.C. Anyachonkeya,Noël Baker,Perry Ball,J.D. Banks,Elizabeth Becka,Audrey Blackwelder",English,USA,120 min,6.1,"4,440","85 user,23 critic","North Carolina, USA"
tt0144964,Highlander: Endgame,2000,"Christopher Lambert,Adrian Paul,Bruce Payne","Adrian Paul,Christopher Lambert,Bruce Payne,Lisa Barbuscia,Donnie Yen,Jim Byrnes,Peter Wingfield,Damon Dash,Beatie Edney,Sheila Gish,Oris Erhuero,Ian Paul Cassidy,Adam Copeland,Mihnea Trusca,June Watson","English,French,Scottish Gaelic",USA,87 min,4.5,"15,509","356 user,89 critic",Romania
tt0032551,The Grapes of Wrath,1940,"Henry Fonda,Jane Darwell,John Carradine","Henry Fonda,Jane Darwell,John Carradine,Charley Grapewin,Dorris Bowdon,Russell Simpson,O.Z. Whitehead,John Qualen,Eddie Quillan,Zeffie Tilbury,Frank Sully,Frank Darien,Darryl Hickman,Shirley Mills,Roger Imhof",English,USA,129 min,8.1,"56,983","288 user,76 critic","Los Angeles, California, USA"
tt0052618,Ben-Hur,1959,"Charlton Heston,Jack Hawkins,Stephen Boyd","Charlton Heston,Jack Hawkins,Haya Harareet,Stephen Boyd,Hugh Griffith,Martha Scott,Cathy O'Donnell,Sam Jaffe,Finlay Currie,Frank Thring,Terence Longdon,George Relph,André Morell",English,USA,212 min,8.1,"144,604","362 user,110 critic","Anzio, Italy"
tt0063442,Planet of the Apes,1968,"Charlton Heston,Roddy McDowall,Kim Hunter","Charlton Heston,Roddy McDowall,Kim Hunter,Maurice Evans,James Whitmore,James Daly,Linda Harrison,Robert Gunner,Lou Wagner,Woodrow Parfrey,Jeff Burton,Buck Kartalian,Norman Burton,Wright King,Paul Lambert",English,USA,112 min,8.0,"129,025","399 user,199 critic","Kayenta, Arizona, USA"
tt0067525,The Omega Man,1971,"Charlton Heston,Anthony Zerbe,Rosalind Cash","Charlton Heston,Anthony Zerbe,Rosalind Cash,Paul Koslo,Eric Laneuville,Lincoln Kilpatrick,Jill Giraldi,Anna Aries,Brian Tochi,DeVeren Bookwalter,John Dierkes,Monika Henreid,Linda Redfearn,Forrest Wood",English,USA,98 min,6.6,"21,171","198 user,108 critic","South Flower Street, Los Angeles, California, USA"
tt0067756,Silent Running,1972,"Bruce Dern,Cliff Potts,Ron Rifkin","Bruce Dern,Cliff Potts,Ron Rifkin,Jesse Vint,Mark Persons,Steven Brown,Cheryl Sparks,Larry Whisenhunt",English,USA,89 min,6.7,"19,248","198 user,85 critic","Aircraft Hanger, Van Nuys Airport - 6590 Hayvenhurst Avenue, Van Nuys, Los Angeles, California, USA"
